Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
RAD_UI_TestSuite,Chrome 120.0.0.0,,,2024-01-15 10:59:34,2024-01-15 11:51:28,51m - 53.546s,FAILED
,,,,,,,
Test Cases/RAD_TestCases/Summary_TestCases/Estimated_Summary_TC,Chrome 120.0.0.0,Works in QA2 and Demo only.,,2024-01-15 10:59:34,2024-01-15 11:03:14,3m - 39.326s,PASSED
"resText = ""Fail""",Chrome 120.0.0.0,,,2024-01-15 10:59:35,2024-01-15 10:59:35,0.003s,PASSED
"resColumn = ""Result""",Chrome 120.0.0.0,,,2024-01-15 10:59:35,2024-01-15 10:59:35,0.002s,PASSED
"datCloumn = ""Date""",Chrome 120.0.0.0,,,2024-01-15 10:59:35,2024-01-15 10:59:35,0.001s,PASSED
"fileLoc = ""KatalonData/RADTestData/Summary.xlsx""",Chrome 120.0.0.0,,,2024-01-15 10:59:35,2024-01-15 10:59:35,0.001s,PASSED
"nameSheet = ""Estimated""",Chrome 120.0.0.0,,,2024-01-15 10:59:35,2024-01-15 10:59:35,0.000s,PASSED
"dataFile = ""RADTestData/Summary_Estimated""",Chrome 120.0.0.0,,,2024-01-15 10:59:35,2024-01-15 10:59:35,0.001s,PASSED
"orPath_Landing = ""Object Repository/RAD_Pages/Landing_Page""",Chrome 120.0.0.0,,,2024-01-15 10:59:35,2024-01-15 10:59:35,0.001s,PASSED
"orPath_TaxTypeFilingYear = ""Object Repository/RAD_Pages/TaxTypeFilingYear_Page""",Chrome 120.0.0.0,,,2024-01-15 10:59:35,2024-01-15 10:59:35,0.000s,PASSED
"orPath_Amount = ""Object Repository/RAD_Pages/PaymentAmount_Page""",Chrome 120.0.0.0,,,2024-01-15 10:59:35,2024-01-15 10:59:35,0.001s,PASSED
"orPath_AddressContact = ""Object Repository/RAD_Pages/AddressAndContactInfo_Page""",Chrome 120.0.0.0,,,2024-01-15 10:59:35,2024-01-15 10:59:35,0.000s,PASSED
"orPath_Summary = ""Object Repository/RAD_Pages/Summary_Page""",Chrome 120.0.0.0,,,2024-01-15 10:59:35,2024-01-15 10:59:35,0.002s,PASSED
"orPath_PaymentConfirmation = ""Object Repository/RAD_Pages/PaymentConfirmation_Page""",Chrome 120.0.0.0,,,2024-01-15 10:59:35,2024-01-15 10:59:35,0.001s,PASSED
"orPath_ServiceFeesAccept = ""Object Repository/RAD_Pages/ServiceFeeAccept_Page""",Chrome 120.0.0.0,,,2024-01-15 10:59:35,2024-01-15 10:59:35,0.001s,PASSED
"orPath_PaymentEntry = ""Object Repository/RAD_Pages/PaymentEntry_Page""",Chrome 120.0.0.0,,,2024-01-15 10:59:35,2024-01-15 10:59:35,0.001s,PASSED
"orPath_TaxInfo = ""Object Repository/RAD_Pages/TaxInfo_Page""",Chrome 120.0.0.0,,,2024-01-15 10:59:35,2024-01-15 10:59:35,0.003s,PASSED
ExecuteTC = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 120.0.0.0,,,2024-01-15 10:59:35,2024-01-15 10:59:35,0.002s,PASSED
TaxType = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 120.0.0.0,,,2024-01-15 10:59:35,2024-01-15 10:59:35,0.001s,PASSED
PaymentType = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 120.0.0.0,,,2024-01-15 10:59:35,2024-01-15 10:59:35,0.002s,PASSED
FilingYear = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 120.0.0.0,,,2024-01-15 10:59:35,2024-01-15 10:59:35,0.001s,PASSED
PeriodEndingMonth = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 120.0.0.0,,,2024-01-15 10:59:35,2024-01-15 10:59:35,0.001s,PASSED
feinSSN = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 120.0.0.0,,,2024-01-15 10:59:35,2024-01-15 10:59:35,0.001s,PASSED
numOfRows = findTestData(dataFile).getRowNumbers(),Chrome 120.0.0.0,,,2024-01-15 10:59:35,2024-01-15 10:59:36,0.861s,PASSED
"println(""Number of Records: "" + numOfRows)",Chrome 120.0.0.0,,,2024-01-15 10:59:36,2024-01-15 10:59:36,0.004s,PASSED
"for ([row = 1, row <= numOfRows, (row++)])",Chrome 120.0.0.0,,,2024-01-15 10:59:36,2024-01-15 11:03:14,3m - 37.791s,PASSED
,,,,,,,
Test Cases/RAD_TestCases/Summary_TestCases/Existing_Summary_TC,Chrome 120.0.0.0,Works in QA2 and Demo Only,,2024-01-15 11:03:14,2024-01-15 11:15:14,12m - 0.596s,FAILED
"resText = ""Fail""",Chrome 120.0.0.0,,,2024-01-15 11:03:14,2024-01-15 11:03:14,0.001s,PASSED
"resColumn = ""Result""",Chrome 120.0.0.0,,,2024-01-15 11:03:14,2024-01-15 11:03:14,0.000s,PASSED
"datCloumn = ""Date""",Chrome 120.0.0.0,,,2024-01-15 11:03:14,2024-01-15 11:03:14,0.000s,PASSED
"fileLoc = ""KatalonData/RADTestData/Summary.xlsx""",Chrome 120.0.0.0,,,2024-01-15 11:03:14,2024-01-15 11:03:14,0.001s,PASSED
"nameSheet = ""Existing""",Chrome 120.0.0.0,,,2024-01-15 11:03:14,2024-01-15 11:03:14,0.000s,PASSED
"dataFile = ""RADTestData/Summary_Existing""",Chrome 120.0.0.0,,,2024-01-15 11:03:14,2024-01-15 11:03:14,0.000s,PASSED
"orPath_Landing = ""Object Repository/RAD_Pages/Landing_Page""",Chrome 120.0.0.0,,,2024-01-15 11:03:14,2024-01-15 11:03:14,0.000s,PASSED
"orPath_TaxTypeFilingYear = ""Object Repository/RAD_Pages/TaxTypeFilingYear_Page""",Chrome 120.0.0.0,,,2024-01-15 11:03:14,2024-01-15 11:03:14,0.000s,PASSED
"orPath_Amount = ""Object Repository/RAD_Pages/PaymentAmount_Page""",Chrome 120.0.0.0,,,2024-01-15 11:03:14,2024-01-15 11:03:14,0.000s,PASSED
"orPath_AddressContact = ""Object Repository/RAD_Pages/AddressAndContactInfo_Page""",Chrome 120.0.0.0,,,2024-01-15 11:03:14,2024-01-15 11:03:14,0.001s,PASSED
"orPath_Summary = ""Object Repository/RAD_Pages/Summary_Page""",Chrome 120.0.0.0,,,2024-01-15 11:03:14,2024-01-15 11:03:14,0.000s,PASSED
"orPath_PaymentConfirmation = ""Object Repository/RAD_Pages/PaymentConfirmation_Page""",Chrome 120.0.0.0,,,2024-01-15 11:03:14,2024-01-15 11:03:14,0.000s,PASSED
"orPath_ServiceFeesAccept = ""Object Repository/RAD_Pages/ServiceFeeAccept_Page""",Chrome 120.0.0.0,,,2024-01-15 11:03:14,2024-01-15 11:03:14,0.000s,PASSED
"orPath_PaymentEntry = ""Object Repository/RAD_Pages/PaymentEntry_Page""",Chrome 120.0.0.0,,,2024-01-15 11:03:14,2024-01-15 11:03:14,0.001s,PASSED
"orPath_TaxInfo = ""Object Repository/RAD_Pages/TaxInfo_Page""",Chrome 120.0.0.0,,,2024-01-15 11:03:14,2024-01-15 11:03:14,0.000s,PASSED
ExecuteTC = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 120.0.0.0,,,2024-01-15 11:03:14,2024-01-15 11:03:14,0.000s,PASSED
TaxType = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 120.0.0.0,,,2024-01-15 11:03:14,2024-01-15 11:03:14,0.001s,PASSED
PaymentType = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 120.0.0.0,,,2024-01-15 11:03:14,2024-01-15 11:03:14,0.000s,PASSED
FilingYear = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 120.0.0.0,,,2024-01-15 11:03:14,2024-01-15 11:03:14,0.000s,PASSED
PeriodEndingMonth = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 120.0.0.0,,,2024-01-15 11:03:14,2024-01-15 11:03:14,0.000s,PASSED
feinSsn = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 120.0.0.0,,,2024-01-15 11:03:14,2024-01-15 11:03:14,0.000s,PASSED
numOfRows = findTestData(dataFile).getRowNumbers(),Chrome 120.0.0.0,,,2024-01-15 11:03:14,2024-01-15 11:03:15,0.057s,PASSED
"println(""Number of Records: "" + numOfRows)",Chrome 120.0.0.0,,,2024-01-15 11:03:15,2024-01-15 11:03:15,0.001s,PASSED
"for ([row = 1, row <= numOfRows, (row++)])",Chrome 120.0.0.0,,,2024-01-15 11:03:15,2024-01-15 11:15:14,11m - 59.887s,FAILED
,,,,,,,
Test Cases/RAD_TestCases/Summary_TestCases/NewTaxReturn_Summary_TC,Chrome 120.0.0.0,Works in QA2 and Demo Only,,2024-01-15 11:15:14,2024-01-15 11:46:07,30m - 52.657s,FAILED
"resText = ""Fail""",Chrome 120.0.0.0,,,2024-01-15 11:15:15,2024-01-15 11:15:15,0.000s,PASSED
"resColumn = ""Result""",Chrome 120.0.0.0,,,2024-01-15 11:15:15,2024-01-15 11:15:15,0.000s,PASSED
"datCloumn = ""Date""",Chrome 120.0.0.0,,,2024-01-15 11:15:15,2024-01-15 11:15:15,0.001s,PASSED
"fileLoc = ""KatalonData/RADTestData/Summary.xlsx""",Chrome 120.0.0.0,,,2024-01-15 11:15:15,2024-01-15 11:15:15,0.000s,PASSED
"nameSheet = ""NewTaxReturn""",Chrome 120.0.0.0,,,2024-01-15 11:15:15,2024-01-15 11:15:15,0.000s,PASSED
"dataFile = ""RADTestData/Summary_NewTaxReturn""",Chrome 120.0.0.0,,,2024-01-15 11:15:15,2024-01-15 11:15:15,0.000s,PASSED
"orPath_Landing = ""Object Repository/RAD_Pages/Landing_Page""",Chrome 120.0.0.0,,,2024-01-15 11:15:15,2024-01-15 11:15:15,0.001s,PASSED
"orPath_TaxTypeFilingYear = ""Object Repository/RAD_Pages/TaxTypeFilingYear_Page""",Chrome 120.0.0.0,,,2024-01-15 11:15:15,2024-01-15 11:15:15,0.000s,PASSED
"orPath_Amount = ""Object Repository/RAD_Pages/PaymentAmount_Page""",Chrome 120.0.0.0,,,2024-01-15 11:15:15,2024-01-15 11:15:15,0.000s,PASSED
"orPath_AddressContact = ""Object Repository/RAD_Pages/AddressAndContactInfo_Page""",Chrome 120.0.0.0,,,2024-01-15 11:15:15,2024-01-15 11:15:15,0.000s,PASSED
"orPath_Summary = ""Object Repository/RAD_Pages/Summary_Page""",Chrome 120.0.0.0,,,2024-01-15 11:15:15,2024-01-15 11:15:15,0.000s,PASSED
"orPath_PaymentConfirmation = ""Object Repository/RAD_Pages/PaymentConfirmation_Page""",Chrome 120.0.0.0,,,2024-01-15 11:15:15,2024-01-15 11:15:15,0.000s,PASSED
"orPath_ServiceFeesAccept = ""Object Repository/RAD_Pages/ServiceFeeAccept_Page""",Chrome 120.0.0.0,,,2024-01-15 11:15:15,2024-01-15 11:15:15,0.000s,PASSED
"orPath_PaymentEntry = ""Object Repository/RAD_Pages/PaymentEntry_Page""",Chrome 120.0.0.0,,,2024-01-15 11:15:15,2024-01-15 11:15:15,0.000s,PASSED
"orPath_TaxInfo = ""Object Repository/RAD_Pages/TaxInfo_Page""",Chrome 120.0.0.0,,,2024-01-15 11:15:15,2024-01-15 11:15:15,0.001s,PASSED
ExecuteTC = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 120.0.0.0,,,2024-01-15 11:15:15,2024-01-15 11:15:15,0.000s,PASSED
TaxType = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 120.0.0.0,,,2024-01-15 11:15:15,2024-01-15 11:15:15,0.000s,PASSED
PaymentType = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 120.0.0.0,,,2024-01-15 11:15:15,2024-01-15 11:15:15,0.001s,PASSED
FilingYear = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 120.0.0.0,,,2024-01-15 11:15:15,2024-01-15 11:15:15,0.000s,PASSED
PeriodEndingMonth = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 120.0.0.0,,,2024-01-15 11:15:15,2024-01-15 11:15:15,0.000s,PASSED
feinSSN = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 120.0.0.0,,,2024-01-15 11:15:15,2024-01-15 11:15:15,0.001s,PASSED
numOfRows = findTestData(dataFile).getRowNumbers(),Chrome 120.0.0.0,,,2024-01-15 11:15:15,2024-01-15 11:15:15,0.053s,PASSED
"println(""Number of Records: "" + numOfRows)",Chrome 120.0.0.0,,,2024-01-15 11:15:15,2024-01-15 11:15:15,0.001s,PASSED
"for ([row = 1, row <= numOfRows, (row++)])",Chrome 120.0.0.0,,,2024-01-15 11:15:15,2024-01-15 11:46:07,30m - 52.122s,FAILED
,,,,,,,
Test Cases/RAD_TestCases/Summary_TestCases/Personal_EL_Summary_TC,Chrome 120.0.0.0,Works in QA2 and Demo Only,,2024-01-15 11:46:07,2024-01-15 11:46:43,36.027s,PASSED
"resText = ""Fail""",Chrome 120.0.0.0,,,2024-01-15 11:46:08,2024-01-15 11:46:08,0.001s,PASSED
"resColumn = ""Result""",Chrome 120.0.0.0,,,2024-01-15 11:46:08,2024-01-15 11:46:08,0.000s,PASSED
"datCloumn = ""Date""",Chrome 120.0.0.0,,,2024-01-15 11:46:08,2024-01-15 11:46:08,0.000s,PASSED
