Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
QA_IWP2.5_Regression,Edge Chromium 130,,,24-10-2024 06:20:17,24-10-2024 09:37:18,3h - 17m - 0.487s,ERROR
,,,,,,,
Test Cases/IntegratedWeb/IWP25/Payments/NoModifyAmountCC,Edge Chromium 130,"Env: QA and QA2 Only, Execution: Regression Only",,24-10-2024 06:20:18,24-10-2024 06:22:04,1m - 46.052s,ERROR
"resText = ""Fail""",Edge Chromium 130,,,24-10-2024 06:20:18,24-10-2024 06:20:18,0.006s,PASSED
"resColumn = ""Result""",Edge Chromium 130,,,24-10-2024 06:20:18,24-10-2024 06:20:19,0.005s,PASSED
"datCloumn = ""Date""",Edge Chromium 130,,,24-10-2024 06:20:19,24-10-2024 06:20:19,0.006s,PASSED
"fileLoc = ""KatalonData/IWPTestData/VRelay25Payments.xlsx""",Edge Chromium 130,,,24-10-2024 06:20:19,24-10-2024 06:20:19,0.003s,PASSED
numOfRows = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Edge Chromium 130,,,24-10-2024 06:20:19,24-10-2024 06:20:19,0.004s,PASSED
dataFile = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Edge Chromium 130,,,24-10-2024 06:20:19,24-10-2024 06:20:19,0.004s,PASSED
nameSheet = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Edge Chromium 130,,,24-10-2024 06:20:19,24-10-2024 06:20:19,0.003s,PASSED
dataFileEmulator = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Edge Chromium 130,,,24-10-2024 06:20:19,24-10-2024 06:20:19,0.003s,PASSED
"nameSheet = ""NoModifyAmountCC""",Edge Chromium 130,,,24-10-2024 06:20:19,24-10-2024 06:20:19,0.006s,PASSED
"dataFile = ""IWPTestData/IWP25NoModifyAmountCC""",Edge Chromium 130,,,24-10-2024 06:20:19,24-10-2024 06:20:19,0.004s,PASSED
"dataFileEmulator = ""IWPTestData/EmulatorData""",Edge Chromium 130,,,24-10-2024 06:20:19,24-10-2024 06:20:19,0.002s,PASSED
numOfRows = findTestData(dataFile).getRowNumbers(),Edge Chromium 130,,,24-10-2024 06:20:19,24-10-2024 06:20:20,1.036s,PASSED
"println(""Number of Records: "" + numOfRows)",Edge Chromium 130,,,24-10-2024 06:20:20,24-10-2024 06:20:20,0.018s,PASSED
"for ([row = 1, row <= numOfRows, (row++)])",Edge Chromium 130,,,24-10-2024 06:20:20,24-10-2024 06:22:04,1m - 43.954s,PASSED
,,,,,,,
Test Cases/IntegratedWeb/IWP25/Payments/NoModifyAmountCorp,Edge Chromium 130,"Env: QA and QA2 Only, Execution: Regression Only",,24-10-2024 06:22:04,24-10-2024 06:23:45,1m - 41.273s,ERROR
"resText = ""Fail""",Edge Chromium 130,,,24-10-2024 06:22:04,24-10-2024 06:22:04,0.003s,PASSED
"resColumn = ""Result""",Edge Chromium 130,,,24-10-2024 06:22:04,24-10-2024 06:22:04,0.003s,PASSED
"datCloumn = ""Date""",Edge Chromium 130,,,24-10-2024 06:22:04,24-10-2024 06:22:04,0.001s,PASSED
"fileLoc = ""KatalonData/IWPTestData/VRelay25Payments.xlsx""",Edge Chromium 130,,,24-10-2024 06:22:04,24-10-2024 06:22:04,0.003s,PASSED
numOfRows = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Edge Chromium 130,,,24-10-2024 06:22:04,24-10-2024 06:22:04,0.002s,PASSED
dataFile = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Edge Chromium 130,,,24-10-2024 06:22:04,24-10-2024 06:22:04,0.002s,PASSED
nameSheet = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Edge Chromium 130,,,24-10-2024 06:22:04,24-10-2024 06:22:04,0.001s,PASSED
dataFileEmulator = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Edge Chromium 130,,,24-10-2024 06:22:04,24-10-2024 06:22:04,0.001s,PASSED
"nameSheet = ""NoModifyAmountCorp""",Edge Chromium 130,,,24-10-2024 06:22:04,24-10-2024 06:22:04,0.002s,PASSED
"dataFile = ""IWPTestData/IWP25NoModifyAmountCorp""",Edge Chromium 130,,,24-10-2024 06:22:04,24-10-2024 06:22:04,0.003s,PASSED
"dataFileEmulator = ""IWPTestData/EmulatorData""",Edge Chromium 130,,,24-10-2024 06:22:04,24-10-2024 06:22:04,0.002s,PASSED
numOfRows = findTestData(dataFile).getRowNumbers(),Edge Chromium 130,,,24-10-2024 06:22:04,24-10-2024 06:22:04,0.097s,PASSED
"println(""Number of Records: "" + numOfRows)",Edge Chromium 130,,,24-10-2024 06:22:04,24-10-2024 06:22:04,0.004s,PASSED
"for ([row = 1, row <= numOfRows, (row++)])",Edge Chromium 130,,,24-10-2024 06:22:04,24-10-2024 06:23:45,1m - 40.560s,PASSED
,,,,,,,
Test Cases/IntegratedWeb/IWP25/Payments/NoModifyAmountPC,Edge Chromium 130,"Env: QA and QA2 Only, Execution: Regression Only",,24-10-2024 06:23:45,24-10-2024 06:25:27,1m - 42.086s,ERROR
"resText = ""Fail""",Edge Chromium 130,,,24-10-2024 06:23:45,24-10-2024 06:23:45,0.002s,PASSED
"resColumn = ""Result""",Edge Chromium 130,,,24-10-2024 06:23:45,24-10-2024 06:23:45,0.001s,PASSED
"datCloumn = ""Date""",Edge Chromium 130,,,24-10-2024 06:23:45,24-10-2024 06:23:45,0.002s,PASSED
"fileLoc = ""KatalonData/IWPTestData/VRelay25Payments.xlsx""",Edge Chromium 130,,,24-10-2024 06:23:45,24-10-2024 06:23:45,0.002s,PASSED
numOfRows = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Edge Chromium 130,,,24-10-2024 06:23:45,24-10-2024 06:23:45,0.001s,PASSED
dataFile = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Edge Chromium 130,,,24-10-2024 06:23:45,24-10-2024 06:23:45,0.001s,PASSED
nameSheet = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Edge Chromium 130,,,24-10-2024 06:23:45,24-10-2024 06:23:45,0.001s,PASSED
