Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
AdminSuiteBootstrap_UI_TestSuite,Chrome 98.0.4758.82,,,2022-02-11 23:02:42,2022-02-11 23:03:58,1m - 15.778s,PASSED
,,,,,,,
Test Cases/Admin Suite Bootstrap/VT_TestCases/VerifySaleKeyboard_UI_1_TC,Chrome 98.0.4758.82,,,2022-02-11 23:02:43,2022-02-11 23:03:21,38.479s,PASSED
"path_Dashboard = ""Object Repository/AdminSuiteBootstrap_Pages/Dashboard_Bootstrap/""",Chrome 98.0.4758.82,,,2022-02-11 23:02:43,2022-02-11 23:02:43,0.003s,PASSED
"path_VT = ""Object Repository/AdminSuiteBootstrap_Pages/VT_Bootstrap/IssueTransactions/""",Chrome 98.0.4758.82,,,2022-02-11 23:02:43,2022-02-11 23:02:43,0.003s,PASSED
"path_SaleKB = ""Object Repository/AdminSuiteBootstrap_Pages/VT_Bootstrap/SaleKeyboard/""",Chrome 98.0.4758.82,,,2022-02-11 23:02:43,2022-02-11 23:02:43,0.002s,PASSED
"appliID = ""238""",Chrome 98.0.4758.82,,,2022-02-11 23:02:43,2022-02-11 23:02:43,0.008s,PASSED
"li_1 = ""/admin/imtiaz/bootstrap/vpos/""",Chrome 98.0.4758.82,,,2022-02-11 23:02:43,2022-02-11 23:02:43,0.001s,PASSED
"li_2 = ""/transactions/AuthCapForm/""",Chrome 98.0.4758.82,,,2022-02-11 23:02:43,2022-02-11 23:02:43,0.002s,PASSED
hrefAppID = li_1 + appliID + li_2,Chrome 98.0.4758.82,,,2022-02-11 23:02:43,2022-02-11 23:02:43,0.002s,PASSED
"out.println(""hrefID is : "" + hrefAppID)",Chrome 98.0.4758.82,,,2022-02-11 23:02:43,2022-02-11 23:02:43,0.025s,PASSED
adminSuiteBootstrap.loginFunctionality.login_AdminSuite(),Chrome 98.0.4758.82,,,2022-02-11 23:02:43,2022-02-11 23:02:55,11.607s,PASSED
"click(findTestObject(path_Dashboard + ""span_Payment""))",Chrome 98.0.4758.82,,,2022-02-11 23:02:55,2022-02-11 23:02:56,0.569s,PASSED
"click(findTestObject(path_Dashboard + ""a_HelloWorld3""))",Chrome 98.0.4758.82,,,2022-02-11 23:02:56,2022-02-11 23:02:57,1.367s,PASSED
"click(findTestObject(path_VT + ""button_Authorization  Capture (Sale)""))",Chrome 98.0.4758.82,,,2022-02-11 23:02:57,2022-02-11 23:02:57,0.473s,PASSED
"saleKeyboardEntryLink = modifyObjectProperty(findTestObject(path_VT + ""a_KeyboardEntry_Sale""), ""href"", ""equals"", hrefAppID, true)",Chrome 98.0.4758.82,,,2022-02-11 23:02:57,2022-02-11 23:02:58,0.125s,PASSED
click(saleKeyboardEntryLink),Chrome 98.0.4758.82,,,2022-02-11 23:02:58,2022-02-11 23:02:59,1.284s,PASSED
"verifyTextPresent(""Issue Transactions"", true)",Chrome 98.0.4758.82,,,2022-02-11 23:02:59,2022-02-11 23:03:00,0.991s,PASSED
"verifyTextPresent(""Credit Card Authorization Capture"", true)",Chrome 98.0.4758.82,,,2022-02-11 23:03:00,2022-02-11 23:03:00,0.414s,PASSED
"verifyTextPresent(""Required fields are highlighted with an asterisk"", true)",Chrome 98.0.4758.82,,,2022-02-11 23:03:00,2022-02-11 23:03:01,0.421s,PASSED
"verifyTextPresent(""Remittance ID"", true)",Chrome 98.0.4758.82,,,2022-02-11 23:03:01,2022-02-11 23:03:01,0.423s,PASSED
"verifyTextPresent(""Bill/Invoice Information"", true)",Chrome 98.0.4758.82,,,2022-02-11 23:03:01,2022-02-11 23:03:01,0.389s,PASSED
"verifyTextPresent(""Application: Hello World3"", true)",Chrome 98.0.4758.82,,,2022-02-11 23:03:01,2022-02-11 23:03:02,0.415s,PASSED
"verifyElementVisible(findTestObject(path_SaleKB + ""input_cardName""))",Chrome 98.0.4758.82,,,2022-02-11 23:03:02,2022-02-11 23:03:02,0.389s,PASSED
"verifyElementPresent(findTestObject(path_SaleKB + ""input_cardName""), 30)",Chrome 98.0.4758.82,,,2022-02-11 23:03:02,2022-02-11 23:03:03,0.329s,PASSED
"verifyElementVisible(findTestObject(path_SaleKB + ""select_transactionCategory""))",Chrome 98.0.4758.82,,,2022-02-11 23:03:03,2022-02-11 23:03:03,0.342s,PASSED
"verifyElementPresent(findTestObject(path_SaleKB + ""select_transactionCategory""), 30)",Chrome 98.0.4758.82,,,2022-02-11 23:03:03,2022-02-11 23:03:03,0.323s,PASSED
"verifyElementPresent(findTestObject(path_SaleKB + ""input__cardNumber""), 30)",Chrome 98.0.4758.82,,,2022-02-11 23:03:03,2022-02-11 23:03:04,0.341s,PASSED
