Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
VSP-Errors-TestSuite,Chrome 103.0.5060.66,,,2022-06-30 22:50:15,2022-06-30 22:53:24,3m - 9.317s,PASSED
,,,,,,,
Test Cases/Admin Suite Bootstrap/VSP_Error_TestCases/CreateProfile_MRF_Generic_TC,Chrome 103.0.5060.66,,,2022-06-30 22:50:15,2022-06-30 22:50:35,19.670s,PASSED
"path_Dashboard = ""Object Repository/AdminSuiteBootstrap_Pages/Dashboard_Bootstrap/""",Chrome 103.0.5060.66,,,2022-06-30 22:50:16,2022-06-30 22:50:16,0.002s,PASSED
"path_VT = ""Object Repository/AdminSuiteBootstrap_Pages/VT_Bootstrap/IssueTransactions/""",Chrome 103.0.5060.66,,,2022-06-30 22:50:16,2022-06-30 22:50:16,0.001s,PASSED
"path_CreateProfile = ""Object Repository/AdminSuiteBootstrap_Pages/VSP_Bootstrap/CreateProfile/""",Chrome 103.0.5060.66,,,2022-06-30 22:50:16,2022-06-30 22:50:16,0.001s,PASSED
"path_AddAccount = ""Object Repository/AdminSuiteBootstrap_Pages/VSP_Bootstrap/AddAccount/""",Chrome 103.0.5060.66,,,2022-06-30 22:50:16,2022-06-30 22:50:16,0.002s,PASSED
"path_Add_ACH = ""Object Repository/AdminSuiteBootstrap_Pages/VSP_Bootstrap/AddACH/""",Chrome 103.0.5060.66,,,2022-06-30 22:50:16,2022-06-30 22:50:16,0.001s,PASSED
"path_Add_CC = ""Object Repository/AdminSuiteBootstrap_Pages/VSP_Bootstrap/AddCreditCard/""",Chrome 103.0.5060.66,,,2022-06-30 22:50:16,2022-06-30 22:50:16,0.002s,PASSED
"path_App_Plan = ""Object Repository/AdminSuiteBootstrap_Pages/VSP_Bootstrap/AddPaymentPlan/""",Chrome 103.0.5060.66,,,2022-06-30 22:50:16,2022-06-30 22:50:16,0.002s,PASSED
"path_DeleteProfile = ""Object Repository/AdminSuiteBootstrap_Pages/VSP_Bootstrap/DeleteProfile/""",Chrome 103.0.5060.66,,,2022-06-30 22:50:16,2022-06-30 22:50:16,0.002s,PASSED
"path_ModifyProfile = ""Object Repository/AdminSuiteBootstrap_Pages/VSP_Bootstrap/ModifyProfile/""",Chrome 103.0.5060.66,,,2022-06-30 22:50:16,2022-06-30 22:50:16,0.001s,PASSED
"path_ViewProfile = ""Object Repository/AdminSuiteBootstrap_Pages/VSP_Bootstrap/View Profile/""",Chrome 103.0.5060.66,,,2022-06-30 22:50:16,2022-06-30 22:50:16,0.001s,PASSED
"path_VSPAuth = ""Object Repository/AdminSuiteBootstrap_Pages/VSP_Bootstrap/VSP_Auth/""",Chrome 103.0.5060.66,,,2022-06-30 22:50:16,2022-06-30 22:50:16,0.006s,PASSED
"path_VSPAuthCap = ""Object Repository/AdminSuiteBootstrap_Pages/VSP_Bootstrap/VSP_Authcap/""",Chrome 103.0.5060.66,,,2022-06-30 22:50:16,2022-06-30 22:50:16,0.003s,PASSED
"path_Debit = ""Object Repository/AdminSuiteBootstrap_Pages/VSP_Bootstrap/VSP_Debit/""",Chrome 103.0.5060.66,,,2022-06-30 22:50:16,2022-06-30 22:50:16,0.001s,PASSED
executionProfile = getExecutionProfile(),Chrome 103.0.5060.66,,,2022-06-30 22:50:16,2022-06-30 22:50:16,0.002s,PASSED
"out.println(""executionProfile : "" + executionProfile)",Chrome 103.0.5060.66,,,2022-06-30 22:50:16,2022-06-30 22:50:16,0.029s,PASSED
appName = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 103.0.5060.66,,,2022-06-30 22:50:16,2022-06-30 22:50:16,0.002s,PASSED
appID = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 103.0.5060.66,,,2022-06-30 22:50:16,2022-06-30 22:50:16,0.001s,PASSED
cardNameV = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 103.0.5060.66,,,2022-06-30 22:50:16,2022-06-30 22:50:16,0.001s,PASSED
al1V = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 103.0.5060.66,,,2022-06-30 22:50:16,2022-06-30 22:50:16,0.000s,PASSED
al2V = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 103.0.5060.66,,,2022-06-30 22:50:16,2022-06-30 22:50:16,0.001s,PASSED
zipV = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 103.0.5060.66,,,2022-06-30 22:50:16,2022-06-30 22:50:16,0.001s,PASSED
cardTypeV = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 103.0.5060.66,,,2022-06-30 22:50:16,2022-06-30 22:50:16,0.001s,PASSED
last4V = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 103.0.5060.66,,,2022-06-30 22:50:16,2022-06-30 22:50:16,0.001s,PASSED
"resText = ""Fail""",Chrome 103.0.5060.66,,,2022-06-30 22:50:16,2022-06-30 22:50:16,0.003s,PASSED
switch (executionProfile),Chrome 103.0.5060.66,,,2022-06-30 22:50:16,2022-06-30 22:50:16,0.009s,PASSED
adminSuiteBootstrap.loginFunctionality.login_AdminSuite(),Chrome 103.0.5060.66,,,2022-06-30 22:50:16,2022-06-30 22:50:27,10.774s,PASSED
click(findTestObject(path_Dashboard + appName)),Chrome 103.0.5060.66,,,2022-06-30 22:50:27,2022-06-30 22:50:27,0.934s,PASSED
"click(findTestObject(path_VT + ""a_Create""))",Chrome 103.0.5060.66,,,2022-06-30 22:50:27,2022-06-30 22:50:30,2.458s,PASSED
"click(findTestObject(path_CreateProfile + ""button_Save""))",Chrome 103.0.5060.66,,,2022-06-30 22:50:30,2022-06-30 22:50:31,1.294s,PASSED
"verifyTextPresent(""Please correct the error"", true)",Chrome 103.0.5060.66,,,2022-06-30 22:50:31,2022-06-30 22:50:32,0.717s,PASSED
"verifyTextPresent(""profile name is required"", true)",Chrome 103.0.5060.66,,,2022-06-30 22:50:32,2022-06-30 22:50:32,0.350s,PASSED
"verifyTextPresent(""Address is required"", true)",Chrome 103.0.5060.66,,,2022-06-30 22:50:32,2022-06-30 22:50:33,0.383s,PASSED
"verifyTextPresent(""ZIP Code is required"", true)",Chrome 103.0.5060.66,,,2022-06-30 22:50:33,2022-06-30 22:50:33,0.367s,PASSED
"verifyTextPresent(""City is required"", true)",Chrome 103.0.5060.66,,,2022-06-30 22:50:33,2022-06-30 22:50:33,0.389s,PASSED
"verifyTextPresent(""State is required"", true)",Chrome 103.0.5060.66,,,2022-06-30 22:50:33,2022-06-30 22:50:34,0.367s,PASSED
closeBrowser(),Chrome 103.0.5060.66,,,2022-06-30 22:50:34,2022-06-30 22:50:35,0.933s,PASSED
,,,,,,,
Test Cases/Admin Suite Bootstrap/VSP_Error_TestCases/AddCreditCard_MRF_Generic_TC,Chrome 103.0.5060.66,,,2022-06-30 22:50:35,2022-06-30 22:51:24,49.104s,PASSED
"path_Dashboard = ""Object Repository/AdminSuiteBootstrap_Pages/Dashboard_Bootstrap/""",Chrome 103.0.5060.66,,,2022-06-30 22:50:35,2022-06-30 22:50:35,0.001s,PASSED
"path_VT = ""Object Repository/AdminSuiteBootstrap_Pages/VT_Bootstrap/IssueTransactions/""",Chrome 103.0.5060.66,,,2022-06-30 22:50:35,2022-06-30 22:50:35,0.002s,PASSED
"path_CreateProfile = ""Object Repository/AdminSuiteBootstrap_Pages/VSP_Bootstrap/CreateProfile/""",Chrome 103.0.5060.66,,,2022-06-30 22:50:35,2022-06-30 22:50:35,0.002s,PASSED
"path_AddAccount = ""Object Repository/AdminSuiteBootstrap_Pages/VSP_Bootstrap/AddAccount/""",Chrome 103.0.5060.66,,,2022-06-30 22:50:35,2022-06-30 22:50:35,0.003s,PASSED
"path_Add_ACH = ""Object Repository/AdminSuiteBootstrap_Pages/VSP_Bootstrap/AddACH/""",Chrome 103.0.5060.66,,,2022-06-30 22:50:35,2022-06-30 22:50:35,0.000s,PASSED
"path_Add_CC = ""Object Repository/AdminSuiteBootstrap_Pages/VSP_Bootstrap/AddCreditCard/""",Chrome 103.0.5060.66,,,2022-06-30 22:50:35,2022-06-30 22:50:35,0.001s,PASSED
"path_App_Plan = ""Object Repository/AdminSuiteBootstrap_Pages/VSP_Bootstrap/AddPaymentPlan/""",Chrome 103.0.5060.66,,,2022-06-30 22:50:35,2022-06-30 22:50:35,0.000s,PASSED
"path_DeleteProfile = ""Object Repository/AdminSuiteBootstrap_Pages/VSP_Bootstrap/DeleteProfile/""",Chrome 103.0.5060.66,,,2022-06-30 22:50:35,2022-06-30 22:50:35,0.000s,PASSED
"path_ModifyProfile = ""Object Repository/AdminSuiteBootstrap_Pages/VSP_Bootstrap/ModifyProfile/""",Chrome 103.0.5060.66,,,2022-06-30 22:50:35,2022-06-30 22:50:35,0.000s,PASSED
"path_ViewProfile = ""Object Repository/AdminSuiteBootstrap_Pages/VSP_Bootstrap/View Profile/""",Chrome 103.0.5060.66,,,2022-06-30 22:50:35,2022-06-30 22:50:35,0.001s,PASSED
"path_VSPAuth = ""Object Repository/AdminSuiteBootstrap_Pages/VSP_Bootstrap/VSP_Auth/""",Chrome 103.0.5060.66,,,2022-06-30 22:50:35,2022-06-30 22:50:35,0.000s,PASSED
"path_VSPAuthCap = ""Object Repository/AdminSuiteBootstrap_Pages/VSP_Bootstrap/VSP_Authcap/""",Chrome 103.0.5060.66,,,2022-06-30 22:50:35,2022-06-30 22:50:35,0.000s,PASSED
"path_Debit = ""Object Repository/AdminSuiteBootstrap_Pages/VSP_Bootstrap/VSP_Debit/""",Chrome 103.0.5060.66,,,2022-06-30 22:50:35,2022-06-30 22:50:35,0.001s,PASSED
"path_DeleteProfileConfirm = ""Object Repository/AdminSuiteBootstrap_Pages/VSP_Bootstrap/DeleteProfileConfirm/""",Chrome 103.0.5060.66,,,2022-06-30 22:50:35,2022-06-30 22:50:35,0.001s,PASSED
executionProfile = getExecutionProfile(),Chrome 103.0.5060.66,,,2022-06-30 22:50:35,2022-06-30 22:50:35,0.002s,PASSED
"out.println(""executionProfile : "" + executionProfile)",Chrome 103.0.5060.66,,,2022-06-30 22:50:35,2022-06-30 22:50:35,0.001s,PASSED
appName = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 103.0.5060.66,,,2022-06-30 22:50:35,2022-06-30 22:50:35,0.001s,PASSED
appID = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 103.0.5060.66,,,2022-06-30 22:50:35,2022-06-30 22:50:35,0.001s,PASSED
cardNameV = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 103.0.5060.66,,,2022-06-30 22:50:35,2022-06-30 22:50:35,0.001s,PASSED
al1V = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 103.0.5060.66,,,2022-06-30 22:50:35,2022-06-30 22:50:35,0.001s,PASSED
al2V = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 103.0.5060.66,,,2022-06-30 22:50:35,2022-06-30 22:50:35,0.000s,PASSED
zipV = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 103.0.5060.66,,,2022-06-30 22:50:35,2022-06-30 22:50:35,0.000s,PASSED
cardTypeV = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 103.0.5060.66,,,2022-06-30 22:50:35,2022-06-30 22:50:35,0.000s,PASSED
last4V = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 103.0.5060.66,,,2022-06-30 22:50:35,2022-06-30 22:50:35,0.001s,PASSED
"nameSheet = ""AddCCUI""",Chrome 103.0.5060.66,,,2022-06-30 22:50:35,2022-06-30 22:50:35,0.000s,PASSED
