Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Temp,Chrome 116.0.0.0,,,2023-09-12 13:17:24,2023-09-12 13:25:37,8m - 13.337s,FAILED
,,,,,,,
Test Cases/RAD_TestCases/Payments_TestCases/Estimated_Payments/Estimated_Payments_TC,Chrome 116.0.0.0,,,2023-09-12 13:17:24,2023-09-12 13:25:37,8m - 12.878s,FAILED
"resText = ""Fail""",Chrome 116.0.0.0,,,2023-09-12 13:17:25,2023-09-12 13:17:25,0.003s,PASSED
"resColumn = ""Result""",Chrome 116.0.0.0,,,2023-09-12 13:17:25,2023-09-12 13:17:25,0.001s,PASSED
"datCloumn = ""Date""",Chrome 116.0.0.0,,,2023-09-12 13:17:25,2023-09-12 13:17:25,0.001s,PASSED
"fileLoc = ""KatalonData/RADTestData/Payments.xlsx""",Chrome 116.0.0.0,,,2023-09-12 13:17:25,2023-09-12 13:17:25,0.001s,PASSED
"nameSheet = ""Estimated""",Chrome 116.0.0.0,,,2023-09-12 13:17:25,2023-09-12 13:17:25,0.003s,PASSED
"dataFile = ""RADTestData/Payments_Estimated""",Chrome 116.0.0.0,,,2023-09-12 13:17:25,2023-09-12 13:17:25,0.001s,PASSED
"orPath_Landing = ""Object Repository/RAD_Pages/Landing_Page""",Chrome 116.0.0.0,,,2023-09-12 13:17:25,2023-09-12 13:17:25,0.001s,PASSED
"orPath_TaxTypeFilingYear = ""Object Repository/RAD_Pages/TaxTypeFilingYear_Page""",Chrome 116.0.0.0,,,2023-09-12 13:17:25,2023-09-12 13:17:25,0.001s,PASSED
"orPath_Amount = ""Object Repository/RAD_Pages/PaymentAmount_Page""",Chrome 116.0.0.0,,,2023-09-12 13:17:25,2023-09-12 13:17:25,0.001s,PASSED
"orPath_AddressContact = ""Object Repository/RAD_Pages/AddressAndContactInfo_Page""",Chrome 116.0.0.0,,,2023-09-12 13:17:25,2023-09-12 13:17:25,0.002s,PASSED
"orPath_Summary = ""Object Repository/RAD_Pages/Summary_Page""",Chrome 116.0.0.0,,,2023-09-12 13:17:25,2023-09-12 13:17:25,0.001s,PASSED
"orPath_PaymentConfirmation = ""Object Repository/RAD_Pages/PaymentConfirmation_Page""",Chrome 116.0.0.0,,,2023-09-12 13:17:25,2023-09-12 13:17:25,0.001s,PASSED
"orPath_ServiceFeesAccept = ""Object Repository/RAD_Pages/ServiceFeeAccept_Page""",Chrome 116.0.0.0,,,2023-09-12 13:17:25,2023-09-12 13:17:25,0.001s,PASSED
"orPath_PaymentEntry = ""Object Repository/RAD_Pages/PaymentEntry_Page""",Chrome 116.0.0.0,,,2023-09-12 13:17:25,2023-09-12 13:17:25,0.001s,PASSED
ExecuteTC = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 116.0.0.0,,,2023-09-12 13:17:25,2023-09-12 13:17:25,0.003s,PASSED
TaxType = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 116.0.0.0,,,2023-09-12 13:17:25,2023-09-12 13:17:25,0.003s,PASSED
PaymentType = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 116.0.0.0,,,2023-09-12 13:17:25,2023-09-12 13:17:25,0.001s,PASSED
FilingYear = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 116.0.0.0,,,2023-09-12 13:17:25,2023-09-12 13:17:25,0.001s,PASSED
PeriodEndingMonth = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 116.0.0.0,,,2023-09-12 13:17:25,2023-09-12 13:17:25,0.000s,PASSED
numOfRows = findTestData(dataFile).getRowNumbers(),Chrome 116.0.0.0,,,2023-09-12 13:17:25,2023-09-12 13:17:26,0.866s,PASSED
"println(""Number of Records: "" + numOfRows)",Chrome 116.0.0.0,,,2023-09-12 13:17:26,2023-09-12 13:17:26,0.005s,PASSED
"for ([row = 1, row <= numOfRows, (row++)])",Chrome 116.0.0.0,,,2023-09-12 13:17:26,2023-09-12 13:25:37,8m - 11.248s,FAILED
