Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
VPS-Payments-TestSuite,Chrome 116.0.0.0,,,2023-09-21 17:12:28,2023-09-21 18:02:09,49m - 40.435s,PASSED
,,,,,,,
Test Cases/Admin Suite Bootstrap/VSP_Payments_TestCases/Sale_TP_AllCF_Generic_Payment_TC,Chrome 116.0.0.0,,,2023-09-21 17:12:29,2023-09-21 17:31:40,19m - 11.346s,PASSED
"path_Dashboard = ""Object Repository/AdminSuiteBootstrap_Pages/Dashboard_Bootstrap/""",Chrome 116.0.0.0,,,2023-09-21 17:12:29,2023-09-21 17:12:29,0.002s,PASSED
"path_VT = ""Object Repository/AdminSuiteBootstrap_Pages/VT_Bootstrap/IssueTransactions/""",Chrome 116.0.0.0,,,2023-09-21 17:12:29,2023-09-21 17:12:29,0.001s,PASSED
"path_CreateProfile = ""Object Repository/AdminSuiteBootstrap_Pages/VSP_Bootstrap/CreateProfile/""",Chrome 116.0.0.0,,,2023-09-21 17:12:29,2023-09-21 17:12:29,0.001s,PASSED
"path_AddAccount = ""Object Repository/AdminSuiteBootstrap_Pages/VSP_Bootstrap/AddAccount/""",Chrome 116.0.0.0,,,2023-09-21 17:12:29,2023-09-21 17:12:29,0.001s,PASSED
"path_Add_ACH = ""Object Repository/AdminSuiteBootstrap_Pages/VSP_Bootstrap/AddACH/""",Chrome 116.0.0.0,,,2023-09-21 17:12:29,2023-09-21 17:12:29,0.000s,PASSED
"path_Add_CC = ""Object Repository/AdminSuiteBootstrap_Pages/VSP_Bootstrap/AddCreditCard/""",Chrome 116.0.0.0,,,2023-09-21 17:12:29,2023-09-21 17:12:29,0.003s,PASSED
"path_App_Plan = ""Object Repository/AdminSuiteBootstrap_Pages/VSP_Bootstrap/AddPaymentPlan/""",Chrome 116.0.0.0,,,2023-09-21 17:12:29,2023-09-21 17:12:29,0.001s,PASSED
"path_DeleteProfile = ""Object Repository/AdminSuiteBootstrap_Pages/VSP_Bootstrap/DeleteProfile/""",Chrome 116.0.0.0,,,2023-09-21 17:12:29,2023-09-21 17:12:29,0.001s,PASSED
"path_ModifyProfile = ""Object Repository/AdminSuiteBootstrap_Pages/VSP_Bootstrap/ModifyProfile/""",Chrome 116.0.0.0,,,2023-09-21 17:12:29,2023-09-21 17:12:29,0.001s,PASSED
"path_ViewProfile = ""Object Repository/AdminSuiteBootstrap_Pages/VSP_Bootstrap/View Profile/""",Chrome 116.0.0.0,,,2023-09-21 17:12:29,2023-09-21 17:12:29,0.001s,PASSED
"path_VSPAuth = ""Object Repository/AdminSuiteBootstrap_Pages/VSP_Bootstrap/VSP_Auth/""",Chrome 116.0.0.0,,,2023-09-21 17:12:29,2023-09-21 17:12:29,0.001s,PASSED
"path_VSPAuthCap = ""Object Repository/AdminSuiteBootstrap_Pages/VSP_Bootstrap/VSP_Authcap/""",Chrome 116.0.0.0,,,2023-09-21 17:12:29,2023-09-21 17:12:29,0.001s,PASSED
"path_Debit = ""Object Repository/AdminSuiteBootstrap_Pages/VSP_Bootstrap/VSP_Debit/""",Chrome 116.0.0.0,,,2023-09-21 17:12:29,2023-09-21 17:12:29,0.001s,PASSED
"path_DeleteProfileConfirm = ""Object Repository/AdminSuiteBootstrap_Pages/VSP_Bootstrap/DeleteProfileConfirm/""",Chrome 116.0.0.0,,,2023-09-21 17:12:29,2023-09-21 17:12:29,0.001s,PASSED
executionProfile = getExecutionProfile(),Chrome 116.0.0.0,,,2023-09-21 17:12:29,2023-09-21 17:12:29,0.003s,PASSED
"out.println(""executionProfile : "" + executionProfile)",Chrome 116.0.0.0,,,2023-09-21 17:12:29,2023-09-21 17:12:29,0.024s,PASSED
appName = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 116.0.0.0,,,2023-09-21 17:12:29,2023-09-21 17:12:29,0.001s,PASSED
appID = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 116.0.0.0,,,2023-09-21 17:12:29,2023-09-21 17:12:29,0.001s,PASSED
cardNameV = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 116.0.0.0,,,2023-09-21 17:12:29,2023-09-21 17:12:29,0.001s,PASSED
al1V = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 116.0.0.0,,,2023-09-21 17:12:29,2023-09-21 17:12:29,0.000s,PASSED
al2V = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 116.0.0.0,,,2023-09-21 17:12:29,2023-09-21 17:12:29,0.000s,PASSED
zipV = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 116.0.0.0,,,2023-09-21 17:12:29,2023-09-21 17:12:29,0.000s,PASSED
cardTypeV = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 116.0.0.0,,,2023-09-21 17:12:29,2023-09-21 17:12:29,0.004s,PASSED
last4V = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 116.0.0.0,,,2023-09-21 17:12:29,2023-09-21 17:12:29,0.001s,PASSED
"nameSheet = ""CC-Payments-Sale""",Chrome 116.0.0.0,,,2023-09-21 17:12:29,2023-09-21 17:12:29,0.001s,PASSED
"numOfRows = findTestData(""QA/Bootstrap/VSP-Payments-TestData/CC-Payments-Sale"").getRowNumbers()",Chrome 116.0.0.0,,,2023-09-21 17:12:29,2023-09-21 17:12:30,0.962s,PASSED
"println(""Number of Records: "" + numOfRows)",Chrome 116.0.0.0,,,2023-09-21 17:12:30,2023-09-21 17:12:30,0.004s,PASSED
"dataFile = ""QA/Bootstrap/VSP-Payments-TestData/CC-Payments-Sale""",Chrome 116.0.0.0,,,2023-09-21 17:12:30,2023-09-21 17:12:30,0.001s,PASSED
"for ([row = 1, row <= numOfRows, (row++)])",Chrome 116.0.0.0,,,2023-09-21 17:12:30,2023-09-21 17:31:40,19m - 9.636s,PASSED
,,,,,,,
Test Cases/Admin Suite Bootstrap/VSP_Payments_TestCases/AuthOnly_TP_AllCF_Generic_Payment_TC,Chrome 116.0.0.0,,,2023-09-21 17:31:40,2023-09-21 17:50:31,18m - 51.492s,PASSED
"path_Dashboard = ""Object Repository/AdminSuiteBootstrap_Pages/Dashboard_Bootstrap/""",Chrome 116.0.0.0,,,2023-09-21 17:31:40,2023-09-21 17:31:40,0.000s,PASSED
"path_VT = ""Object Repository/AdminSuiteBootstrap_Pages/VT_Bootstrap/IssueTransactions/""",Chrome 116.0.0.0,,,2023-09-21 17:31:40,2023-09-21 17:31:40,0.000s,PASSED
"path_CreateProfile = ""Object Repository/AdminSuiteBootstrap_Pages/VSP_Bootstrap/CreateProfile/""",Chrome 116.0.0.0,,,2023-09-21 17:31:40,2023-09-21 17:31:40,0.000s,PASSED
"path_AddAccount = ""Object Repository/AdminSuiteBootstrap_Pages/VSP_Bootstrap/AddAccount/""",Chrome 116.0.0.0,,,2023-09-21 17:31:40,2023-09-21 17:31:40,0.000s,PASSED
"path_Add_ACH = ""Object Repository/AdminSuiteBootstrap_Pages/VSP_Bootstrap/AddACH/""",Chrome 116.0.0.0,,,2023-09-21 17:31:40,2023-09-21 17:31:40,0.000s,PASSED
"path_Add_CC = ""Object Repository/AdminSuiteBootstrap_Pages/VSP_Bootstrap/AddCreditCard/""",Chrome 116.0.0.0,,,2023-09-21 17:31:40,2023-09-21 17:31:40,0.000s,PASSED
"path_App_Plan = ""Object Repository/AdminSuiteBootstrap_Pages/VSP_Bootstrap/AddPaymentPlan/""",Chrome 116.0.0.0,,,2023-09-21 17:31:40,2023-09-21 17:31:40,0.000s,PASSED
