Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
VPS-Payments-TestSuite,Chrome 101.0.4951.54,,,2022-05-11 19:25:19,2022-05-11 19:46:35,21m - 15.499s,PASSED
,,,,,,,
Test Cases/Admin Suite Bootstrap/VSP_Payments_TestCases/Sale_TP_AllCF_Generic_Payment_TC,Chrome 101.0.4951.54,,,2022-05-11 19:25:20,2022-05-11 19:44:08,18m - 48.838s,PASSED
"path_Dashboard = ""Object Repository/AdminSuiteBootstrap_Pages/Dashboard_Bootstrap/""",Chrome 101.0.4951.54,,,2022-05-11 19:25:20,2022-05-11 19:25:20,0.002s,PASSED
"path_VT = ""Object Repository/AdminSuiteBootstrap_Pages/VT_Bootstrap/IssueTransactions/""",Chrome 101.0.4951.54,,,2022-05-11 19:25:20,2022-05-11 19:25:20,0.002s,PASSED
"path_CreateProfile = ""Object Repository/AdminSuiteBootstrap_Pages/VSP_Bootstrap/CreateProfile/""",Chrome 101.0.4951.54,,,2022-05-11 19:25:20,2022-05-11 19:25:20,0.001s,PASSED
"path_AddAccount = ""Object Repository/AdminSuiteBootstrap_Pages/VSP_Bootstrap/AddAccount/""",Chrome 101.0.4951.54,,,2022-05-11 19:25:20,2022-05-11 19:25:20,0.001s,PASSED
"path_Add_ACH = ""Object Repository/AdminSuiteBootstrap_Pages/VSP_Bootstrap/AddACH/""",Chrome 101.0.4951.54,,,2022-05-11 19:25:20,2022-05-11 19:25:20,0.001s,PASSED
"path_Add_CC = ""Object Repository/AdminSuiteBootstrap_Pages/VSP_Bootstrap/AddCreditCard/""",Chrome 101.0.4951.54,,,2022-05-11 19:25:20,2022-05-11 19:25:20,0.001s,PASSED
"path_App_Plan = ""Object Repository/AdminSuiteBootstrap_Pages/VSP_Bootstrap/AddPaymentPlan/""",Chrome 101.0.4951.54,,,2022-05-11 19:25:20,2022-05-11 19:25:20,0.000s,PASSED
"path_DeleteProfile = ""Object Repository/AdminSuiteBootstrap_Pages/VSP_Bootstrap/DeleteProfile/""",Chrome 101.0.4951.54,,,2022-05-11 19:25:20,2022-05-11 19:25:20,0.001s,PASSED
"path_ModifyProfile = ""Object Repository/AdminSuiteBootstrap_Pages/VSP_Bootstrap/ModifyProfile/""",Chrome 101.0.4951.54,,,2022-05-11 19:25:20,2022-05-11 19:25:20,0.001s,PASSED
"path_ViewProfile = ""Object Repository/AdminSuiteBootstrap_Pages/VSP_Bootstrap/View Profile/""",Chrome 101.0.4951.54,,,2022-05-11 19:25:20,2022-05-11 19:25:20,0.001s,PASSED
