Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
QA_IWP2.5_Regression,Edge Chromium 129,,,15-10-2024 01:05:08,15-10-2024 07:33:22,6h - 28m - 14.166s,FAILED
,,,,,,,
Test Cases/IntegratedWeb/IWP25/Payments/CCDeferredCorp,Edge Chromium 129,,,15-10-2024 01:05:09,15-10-2024 01:08:18,3m - 8.960s,PASSED
"resText = ""Fail""",Edge Chromium 129,,,15-10-2024 01:05:10,15-10-2024 01:05:10,0.027s,PASSED
"resColumn = ""Result""",Edge Chromium 129,,,15-10-2024 01:05:10,15-10-2024 01:05:10,0.007s,PASSED
"datCloumn = ""Date""",Edge Chromium 129,,,15-10-2024 01:05:10,15-10-2024 01:05:10,0.010s,PASSED
"fileLoc = ""KatalonData/IWPTestData/VRelay25PaymentsExtension.xlsx""",Edge Chromium 129,,,15-10-2024 01:05:10,15-10-2024 01:05:10,0.006s,PASSED
numOfRows = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Edge Chromium 129,,,15-10-2024 01:05:10,15-10-2024 01:05:10,0.007s,PASSED
dataFile = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Edge Chromium 129,,,15-10-2024 01:05:10,15-10-2024 01:05:10,0.004s,PASSED
nameSheet = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Edge Chromium 129,,,15-10-2024 01:05:10,15-10-2024 01:05:10,0.003s,PASSED
dataFileEmulator = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Edge Chromium 129,,,15-10-2024 01:05:10,15-10-2024 01:05:10,0.006s,PASSED
isRequiredTextPresent = false,Edge Chromium 129,,,15-10-2024 01:05:10,15-10-2024 01:05:10,0.005s,PASSED
"nameSheet = ""CCDeferredPlanCorp""",Edge Chromium 129,,,15-10-2024 01:05:10,15-10-2024 01:05:10,0.005s,PASSED
"dataFile = ""IWPTestData/IWP25CCDeferredCorp""",Edge Chromium 129,,,15-10-2024 01:05:10,15-10-2024 01:05:10,0.011s,PASSED
"dataFileEmulator = ""IWPTestData/EmulatorData""",Edge Chromium 129,,,15-10-2024 01:05:10,15-10-2024 01:05:10,0.008s,PASSED
numOfRows = findTestData(dataFile).getRowNumbers(),Edge Chromium 129,,,15-10-2024 01:05:10,15-10-2024 01:05:11,1.153s,PASSED
"println(""Number of Records: "" + numOfRows)",Edge Chromium 129,,,15-10-2024 01:05:11,15-10-2024 01:05:11,0.017s,PASSED
