Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
AdminSuiteBootstrap_MRF_TestSuite,Chrome 103.0.5060.66,,,2022-07-01 00:52:20,2022-07-01 01:07:52,15m - 32.380s,FAILED
,,,,,,,
Test Cases/Admin Suite Bootstrap/VT_TestCases/VerifySaleKeyboard_MRF_TC,Chrome 103.0.5060.66,,,2022-07-01 00:52:20,2022-07-01 00:55:08,2m - 47.816s,FAILED
"path_Dashboard = ""Object Repository/AdminSuiteBootstrap_Pages/Dashboard_Bootstrap/""",Chrome 103.0.5060.66,,,2022-07-01 00:52:21,2022-07-01 00:52:21,0.002s,PASSED
"path_VT = ""Object Repository/AdminSuiteBootstrap_Pages/VT_Bootstrap/IssueTransactions/""",Chrome 103.0.5060.66,,,2022-07-01 00:52:21,2022-07-01 00:52:21,0.001s,PASSED
"path_SaleKB = ""Object Repository/AdminSuiteBootstrap_Pages/VT_Bootstrap/SaleKeyboard/""",Chrome 103.0.5060.66,,,2022-07-01 00:52:21,2022-07-01 00:52:21,0.002s,PASSED
"appliID = ""238""",Chrome 103.0.5060.66,,,2022-07-01 00:52:21,2022-07-01 00:52:21,0.002s,PASSED
"li_1 = ""/admin/imtiaz/bootstrap/vpos/""",Chrome 103.0.5060.66,,,2022-07-01 00:52:21,2022-07-01 00:52:21,0.001s,PASSED
"li_2 = ""/transactions/AuthCapForm/""",Chrome 103.0.5060.66,,,2022-07-01 00:52:21,2022-07-01 00:52:21,0.001s,PASSED
hrefAppID = li_1 + appliID + li_2,Chrome 103.0.5060.66,,,2022-07-01 00:52:21,2022-07-01 00:52:21,0.001s,PASSED
"out.println(""hrefID is : "" + hrefAppID)",Chrome 103.0.5060.66,,,2022-07-01 00:52:21,2022-07-01 00:52:21,0.030s,PASSED
adminSuiteBootstrap.loginFunctionality.login_AdminSuite(),Chrome 103.0.5060.66,,,2022-07-01 00:52:21,2022-07-01 00:52:28,7.342s,PASSED
"click(findTestObject(path_Dashboard + ""span_Payment""))",Chrome 103.0.5060.66,,,2022-07-01 00:52:28,2022-07-01 00:52:59,31.465s,FAILED
"click(findTestObject(path_Dashboard + ""a_HelloWorld3""))",Chrome 103.0.5060.66,,,2022-07-01 00:52:59,2022-07-01 00:53:31,31.500s,FAILED
"click(findTestObject(path_VT + ""button_Authorization  Capture (Sale)""))",Chrome 103.0.5060.66,,,2022-07-01 00:53:31,2022-07-01 00:54:02,31.442s,FAILED
"saleKeyboardEntryLink = modifyObjectProperty(findTestObject(path_VT + ""a_KeyboardEntry_Sale""), ""href"", ""equals"", hrefAppID, true)",Chrome 103.0.5060.66,,,2022-07-01 00:54:02,2022-07-01 00:54:02,0.099s,PASSED
click(saleKeyboardEntryLink),Chrome 103.0.5060.66,,,2022-07-01 00:54:02,2022-07-01 00:54:34,31.421s,FAILED
"click(findTestObject(path_SaleKB + ""button_Submit""))",Chrome 103.0.5060.66,,,2022-07-01 00:54:34,2022-07-01 00:55:05,31.427s,FAILED
"verifyTextPresent(""Card Name is required"", true)",Chrome 103.0.5060.66,,,2022-07-01 00:55:05,2022-07-01 00:55:06,0.346s,FAILED
"verifyTextPresent(""Card Number is required"", true)",Chrome 103.0.5060.66,,,2022-07-01 00:55:06,2022-07-01 00:55:06,0.271s,FAILED
"verifyTextPresent(""Card Expiration Month is required"", true)",Chrome 103.0.5060.66,,,2022-07-01 00:55:06,2022-07-01 00:55:06,0.303s,FAILED
"verifyTextPresent(""Card Expiration Year is required"", true)",Chrome 103.0.5060.66,,,2022-07-01 00:55:06,2022-07-01 00:55:06,0.270s,FAILED
"verifyTextPresent(""Address is required"", true)",Chrome 103.0.5060.66,,,2022-07-01 00:55:06,2022-07-01 00:55:07,0.271s,FAILED
"verifyTextPresent(""ZIP Code is required"", true)",Chrome 103.0.5060.66,,,2022-07-01 00:55:07,2022-07-01 00:55:07,0.268s,FAILED
"verifyTextPresent(""Amount is required"", true)",Chrome 103.0.5060.66,,,2022-07-01 00:55:07,2022-07-01 00:55:07,0.284s,FAILED
"verifyTextPresent(""This field is required"", true)",Chrome 103.0.5060.66,,,2022-07-01 00:55:07,2022-07-01 00:55:08,0.275s,FAILED
"verifyTextPresent(""This field is required"", true)",Chrome 103.0.5060.66,,,2022-07-01 00:55:08,2022-07-01 00:55:08,0.263s,FAILED
,,,,,,,
Test Cases/Admin Suite Bootstrap/VT_TestCases/VerifyAuthOnlyKeyboard_MRF_TC,Chrome 103.0.5060.66,,,2022-07-01 00:55:08,2022-07-01 00:55:26,17.687s,PASSED
