Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
AdminSuiteBootstrap_Payments_TestSuite,Chrome 124.0.0.0,,,2024-05-21 21:46:39,2024-05-21 23:11:24,1h - 24m - 44.468s,PASSED
,,,,,,,
Test Cases/Admin Suite Bootstrap/VT_TestCases/SaleKeyboard_TP_DualCF_Generic_Payment_TC,Chrome 124.0.0.0,,,2024-05-21 21:46:40,2024-05-21 21:54:44,8m - 4.923s,PASSED
"path_Dashboard = ""Object Repository/AdminSuiteBootstrap_Pages/Dashboard_Bootstrap/""",Chrome 124.0.0.0,,,2024-05-21 21:46:40,2024-05-21 21:46:40,0.005s,PASSED
"path_VT = ""Object Repository/AdminSuiteBootstrap_Pages/VT_Bootstrap/IssueTransactions/""",Chrome 124.0.0.0,,,2024-05-21 21:46:40,2024-05-21 21:46:40,0.001s,PASSED
"path_SaleKB = ""Object Repository/AdminSuiteBootstrap_Pages/VT_Bootstrap/SaleKeyboard/""",Chrome 124.0.0.0,,,2024-05-21 21:46:40,2024-05-21 21:46:40,0.002s,PASSED
"path_TestMinus = ""Object Repository/Page_TestMinusAndAtSigns/""",Chrome 124.0.0.0,,,2024-05-21 21:46:40,2024-05-21 21:46:40,0.001s,PASSED
li_1 = vpos_Prefix,Chrome 124.0.0.0,,,2024-05-21 21:46:40,2024-05-21 21:46:41,0.497s,PASSED
"li_2 = ""/transactions/AuthCapForm/""",Chrome 124.0.0.0,,,2024-05-21 21:46:41,2024-05-21 21:46:41,0.002s,PASSED
executionProfile = getExecutionProfile(),Chrome 124.0.0.0,,,2024-05-21 21:46:41,2024-05-21 21:46:41,0.002s,PASSED
"out.println(""executionProfile : "" + executionProfile)",Chrome 124.0.0.0,,,2024-05-21 21:46:41,2024-05-21 21:46:41,0.034s,PASSED
appName = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 124.0.0.0,,,2024-05-21 21:46:41,2024-05-21 21:46:41,0.001s,PASSED
appID = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 124.0.0.0,,,2024-05-21 21:46:41,2024-05-21 21:46:41,0.002s,PASSED
cardNameV = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 124.0.0.0,,,2024-05-21 21:46:41,2024-05-21 21:46:41,0.004s,PASSED
al1V = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 124.0.0.0,,,2024-05-21 21:46:41,2024-05-21 21:46:41,0.002s,PASSED
al2V = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 124.0.0.0,,,2024-05-21 21:46:41,2024-05-21 21:46:41,0.003s,PASSED
zipV = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 124.0.0.0,,,2024-05-21 21:46:41,2024-05-21 21:46:41,0.003s,PASSED
cardTypeV = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 124.0.0.0,,,2024-05-21 21:46:41,2024-05-21 21:46:41,0.005s,PASSED
last4V = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 124.0.0.0,,,2024-05-21 21:46:41,2024-05-21 21:46:41,0.003s,PASSED
"resText = ""Fail""",Chrome 124.0.0.0,,,2024-05-21 21:46:41,2024-05-21 21:46:41,0.002s,PASSED
"resColumn = ""Result""",Chrome 124.0.0.0,,,2024-05-21 21:46:41,2024-05-21 21:46:41,0.002s,PASSED
"datCloumn = ""Date""",Chrome 124.0.0.0,,,2024-05-21 21:46:41,2024-05-21 21:46:41,0.011s,PASSED
"fileLoc = ""C:\KatalonData\Bootstrap\VT-Data.xlsx""",Chrome 124.0.0.0,,,2024-05-21 21:46:41,2024-05-21 21:46:41,0.001s,PASSED
numOfRows = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 124.0.0.0,,,2024-05-21 21:46:41,2024-05-21 21:46:41,0.003s,PASSED
dataFile = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 124.0.0.0,,,2024-05-21 21:46:41,2024-05-21 21:46:41,0.005s,PASSED
nameSheet = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 124.0.0.0,,,2024-05-21 21:46:41,2024-05-21 21:46:41,0.001s,PASSED
"nameSheet = ""VT-Sale-DualCF-Generic""",Chrome 124.0.0.0,,,2024-05-21 21:46:41,2024-05-21 21:46:41,0.002s,PASSED
"numOfRows = findTestData(""QA/Bootstrap/VT-TestData/VT-SaleData-DualCF-Generic"").getRowNumbers()",Chrome 124.0.0.0,,,2024-05-21 21:46:41,2024-05-21 21:46:43,1.710s,PASSED
"println(""Number of Records: "" + numOfRows)",Chrome 124.0.0.0,,,2024-05-21 21:46:43,2024-05-21 21:46:43,0.006s,PASSED
"dataFile = ""QA/Bootstrap/VT-TestData/VT-SaleData-DualCF-Generic""",Chrome 124.0.0.0,,,2024-05-21 21:46:43,2024-05-21 21:46:43,0.003s,PASSED
"for ([row = 1, row <= numOfRows, (row++)])",Chrome 124.0.0.0,,,2024-05-21 21:46:43,2024-05-21 21:54:44,8m - 1.835s,PASSED
,,,,,,,
Test Cases/Admin Suite Bootstrap/VT_TestCases/SaleKeyboard_TP_NoCF_Generic_Payment_TC,Chrome 124.0.0.0,,,2024-05-21 21:54:44,2024-05-21 22:02:14,7m - 29.796s,PASSED
"path_Dashboard = ""Object Repository/AdminSuiteBootstrap_Pages/Dashboard_Bootstrap/""",Chrome 124.0.0.0,,,2024-05-21 21:54:45,2024-05-21 21:54:45,0.001s,PASSED
"path_VT = ""Object Repository/AdminSuiteBootstrap_Pages/VT_Bootstrap/IssueTransactions/""",Chrome 124.0.0.0,,,2024-05-21 21:54:45,2024-05-21 21:54:45,0.000s,PASSED
"path_SaleKB = ""Object Repository/AdminSuiteBootstrap_Pages/VT_Bootstrap/SaleKeyboard/""",Chrome 124.0.0.0,,,2024-05-21 21:54:45,2024-05-21 21:54:45,0.001s,PASSED
"path_TestMinus = ""Object Repository/Page_TestMinusAndAtSigns/""",Chrome 124.0.0.0,,,2024-05-21 21:54:45,2024-05-21 21:54:45,0.000s,PASSED
li_1 = vpos_Prefix,Chrome 124.0.0.0,,,2024-05-21 21:54:45,2024-05-21 21:54:45,0.000s,PASSED
"li_2 = ""/transactions/AuthCapForm/""",Chrome 124.0.0.0,,,2024-05-21 21:54:45,2024-05-21 21:54:45,0.001s,PASSED
executionProfile = getExecutionProfile(),Chrome 124.0.0.0,,,2024-05-21 21:54:45,2024-05-21 21:54:45,0.000s,PASSED
"out.println(""executionProfile : "" + executionProfile)",Chrome 124.0.0.0,,,2024-05-21 21:54:45,2024-05-21 21:54:45,0.000s,PASSED
appName = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 124.0.0.0,,,2024-05-21 21:54:45,2024-05-21 21:54:45,0.000s,PASSED
appID = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 124.0.0.0,,,2024-05-21 21:54:45,2024-05-21 21:54:45,0.000s,PASSED
cardNameV = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 124.0.0.0,,,2024-05-21 21:54:45,2024-05-21 21:54:45,0.000s,PASSED
al1V = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 124.0.0.0,,,2024-05-21 21:54:45,2024-05-21 21:54:45,0.001s,PASSED
al2V = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 124.0.0.0,,,2024-05-21 21:54:45,2024-05-21 21:54:45,0.000s,PASSED
