Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
AdminSuiteBootstrap_Payments_TestSuite,Chrome 105.0.0.0,,,2022-10-04 21:23:47,2022-10-04 21:42:44,18m - 56.549s,FAILED
,,,,,,,
Test Cases/Admin Suite Bootstrap/VT_TestCases/SaleKeyboard_TP_NoCF_Generic_Payment_TC,Chrome 105.0.0.0,,,2022-10-04 21:23:48,2022-10-04 21:33:20,9m - 32.386s,FAILED
"path_Dashboard = ""Object Repository/AdminSuiteBootstrap_Pages/Dashboard_Bootstrap/""",Chrome 105.0.0.0,,,2022-10-04 21:23:48,2022-10-04 21:23:48,0.002s,PASSED
"path_VT = ""Object Repository/AdminSuiteBootstrap_Pages/VT_Bootstrap/IssueTransactions/""",Chrome 105.0.0.0,,,2022-10-04 21:23:48,2022-10-04 21:23:48,0.002s,PASSED
"path_SaleKB = ""Object Repository/AdminSuiteBootstrap_Pages/VT_Bootstrap/SaleKeyboard/""",Chrome 105.0.0.0,,,2022-10-04 21:23:48,2022-10-04 21:23:48,0.002s,PASSED
"path_TestMinus = ""Object Repository/Page_TestMinusAndAtSigns/""",Chrome 105.0.0.0,,,2022-10-04 21:23:48,2022-10-04 21:23:48,0.000s,PASSED
li_1 = vpos_Prefix,Chrome 105.0.0.0,,,2022-10-04 21:23:48,2022-10-04 21:23:49,0.420s,PASSED
"li_2 = ""/transactions/AuthCapForm/""",Chrome 105.0.0.0,,,2022-10-04 21:23:49,2022-10-04 21:23:49,0.001s,PASSED
executionProfile = getExecutionProfile(),Chrome 105.0.0.0,,,2022-10-04 21:23:49,2022-10-04 21:23:49,0.000s,PASSED
"out.println(""executionProfile : "" + executionProfile)",Chrome 105.0.0.0,,,2022-10-04 21:23:49,2022-10-04 21:23:49,0.026s,PASSED
appName = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 105.0.0.0,,,2022-10-04 21:23:49,2022-10-04 21:23:49,0.000s,PASSED
appID = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 105.0.0.0,,,2022-10-04 21:23:49,2022-10-04 21:23:49,0.000s,PASSED
cardNameV = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 105.0.0.0,,,2022-10-04 21:23:49,2022-10-04 21:23:49,0.000s,PASSED
al1V = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 105.0.0.0,,,2022-10-04 21:23:49,2022-10-04 21:23:49,0.000s,PASSED
al2V = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 105.0.0.0,,,2022-10-04 21:23:49,2022-10-04 21:23:49,0.000s,PASSED
zipV = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 105.0.0.0,,,2022-10-04 21:23:49,2022-10-04 21:23:49,0.017s,PASSED
cardTypeV = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 105.0.0.0,,,2022-10-04 21:23:49,2022-10-04 21:23:49,0.003s,PASSED
last4V = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 105.0.0.0,,,2022-10-04 21:23:49,2022-10-04 21:23:49,0.000s,PASSED
"resText = ""Fail""",Chrome 105.0.0.0,,,2022-10-04 21:23:49,2022-10-04 21:23:49,0.005s,PASSED
"resColumn = ""Result""",Chrome 105.0.0.0,,,2022-10-04 21:23:49,2022-10-04 21:23:49,0.001s,PASSED
"datCloumn = ""Date""",Chrome 105.0.0.0,,,2022-10-04 21:23:49,2022-10-04 21:23:49,0.000s,PASSED
"fileLoc = ""C:\KatalonData\Bootstrap\VT-Data.xlsx""",Chrome 105.0.0.0,,,2022-10-04 21:23:49,2022-10-04 21:23:49,0.000s,PASSED
