Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
AdminSuiteBootstrap_Payments_TestSuite,Chrome 114.0.0.0,,,2023-06-14 21:39:25,2023-06-15 01:17:59,3h - 38m - 33.965s,FAILED
,,,,,,,
Test Cases/Admin Suite Bootstrap/VT_TestCases/SaleKeyboard_TP_DualCF_Generic_Payment_TC,Chrome 114.0.0.0,,,2023-06-14 21:39:25,2023-06-14 21:54:38,15m - 13.214s,FAILED
"path_Dashboard = ""Object Repository/AdminSuiteBootstrap_Pages/Dashboard_Bootstrap/""",Chrome 114.0.0.0,,,2023-06-14 21:39:26,2023-06-14 21:39:26,0.002s,PASSED
"path_VT = ""Object Repository/AdminSuiteBootstrap_Pages/VT_Bootstrap/IssueTransactions/""",Chrome 114.0.0.0,,,2023-06-14 21:39:26,2023-06-14 21:39:26,0.001s,PASSED
"path_SaleKB = ""Object Repository/AdminSuiteBootstrap_Pages/VT_Bootstrap/SaleKeyboard/""",Chrome 114.0.0.0,,,2023-06-14 21:39:26,2023-06-14 21:39:26,0.000s,PASSED
"path_TestMinus = ""Object Repository/Page_TestMinusAndAtSigns/""",Chrome 114.0.0.0,,,2023-06-14 21:39:26,2023-06-14 21:39:26,0.000s,PASSED
li_1 = vpos_Prefix,Chrome 114.0.0.0,,,2023-06-14 21:39:26,2023-06-14 21:39:26,0.341s,PASSED
"li_2 = ""/transactions/AuthCapForm/""",Chrome 114.0.0.0,,,2023-06-14 21:39:26,2023-06-14 21:39:26,0.001s,PASSED
executionProfile = getExecutionProfile(),Chrome 114.0.0.0,,,2023-06-14 21:39:26,2023-06-14 21:39:26,0.000s,PASSED
"out.println(""executionProfile : "" + executionProfile)",Chrome 114.0.0.0,,,2023-06-14 21:39:26,2023-06-14 21:39:26,0.026s,PASSED
appName = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 114.0.0.0,,,2023-06-14 21:39:26,2023-06-14 21:39:26,0.000s,PASSED
appID = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 114.0.0.0,,,2023-06-14 21:39:26,2023-06-14 21:39:26,0.000s,PASSED
cardNameV = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 114.0.0.0,,,2023-06-14 21:39:26,2023-06-14 21:39:26,0.000s,PASSED
al1V = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 114.0.0.0,,,2023-06-14 21:39:26,2023-06-14 21:39:26,0.000s,PASSED
al2V = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 114.0.0.0,,,2023-06-14 21:39:26,2023-06-14 21:39:26,0.000s,PASSED
zipV = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 114.0.0.0,,,2023-06-14 21:39:26,2023-06-14 21:39:26,0.016s,PASSED
cardTypeV = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 114.0.0.0,,,2023-06-14 21:39:26,2023-06-14 21:39:26,0.000s,PASSED
last4V = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 114.0.0.0,,,2023-06-14 21:39:26,2023-06-14 21:39:26,0.000s,PASSED
