Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
VSP-Profile-TestSuite,Chrome 103.0.5060.66,,,2022-06-30 23:01:59,2022-07-01 00:49:50,1h - 47m - 50.291s,FAILED
,,,,,,,
Test Cases/Admin Suite Bootstrap/VSP_Profile_TestCases/CreateAndDeleteProfile_Generic_TC,Chrome 103.0.5060.66,,,2022-06-30 23:02:00,2022-06-30 23:03:19,1m - 19.104s,PASSED
"path_Dashboard = ""Object Repository/AdminSuiteBootstrap_Pages/Dashboard_Bootstrap/""",Chrome 103.0.5060.66,,,2022-06-30 23:02:00,2022-06-30 23:02:00,0.002s,PASSED
"path_VT = ""Object Repository/AdminSuiteBootstrap_Pages/VT_Bootstrap/IssueTransactions/""",Chrome 103.0.5060.66,,,2022-06-30 23:02:00,2022-06-30 23:02:00,0.001s,PASSED
"path_CreateProfile = ""Object Repository/AdminSuiteBootstrap_Pages/VSP_Bootstrap/CreateProfile/""",Chrome 103.0.5060.66,,,2022-06-30 23:02:00,2022-06-30 23:02:00,0.001s,PASSED
"path_AddAccount = ""Object Repository/AdminSuiteBootstrap_Pages/VSP_Bootstrap/AddAccount/""",Chrome 103.0.5060.66,,,2022-06-30 23:02:00,2022-06-30 23:02:00,0.001s,PASSED
"path_Add_ACH = ""Object Repository/AdminSuiteBootstrap_Pages/VSP_Bootstrap/AddACH/""",Chrome 103.0.5060.66,,,2022-06-30 23:02:00,2022-06-30 23:02:00,0.003s,PASSED
"path_Add_CC = ""Object Repository/AdminSuiteBootstrap_Pages/VSP_Bootstrap/AddCreditCard/""",Chrome 103.0.5060.66,,,2022-06-30 23:02:00,2022-06-30 23:02:00,0.003s,PASSED
"path_App_Plan = ""Object Repository/AdminSuiteBootstrap_Pages/VSP_Bootstrap/AddPaymentPlan/""",Chrome 103.0.5060.66,,,2022-06-30 23:02:00,2022-06-30 23:02:00,0.002s,PASSED
