Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
AdminSuiteBootstrap_MRF_TestSuite,Chrome 103.0.5060.66,,,2022-07-01 02:37:23,2022-07-01 03:08:39,31m - 16.420s,FAILED
,,,,,,,
Test Cases/Admin Suite Bootstrap/VT_TestCases/VerifySaleKeyboard_MRF_TC,Chrome 103.0.5060.66,,,2022-07-01 02:37:23,2022-07-01 02:37:46,22.649s,PASSED
"path_Dashboard = ""Object Repository/AdminSuiteBootstrap_Pages/Dashboard_Bootstrap/""",Chrome 103.0.5060.66,,,2022-07-01 02:37:24,2022-07-01 02:37:24,0.001s,PASSED
"path_VT = ""Object Repository/AdminSuiteBootstrap_Pages/VT_Bootstrap/IssueTransactions/""",Chrome 103.0.5060.66,,,2022-07-01 02:37:24,2022-07-01 02:37:24,0.001s,PASSED
"path_SaleKB = ""Object Repository/AdminSuiteBootstrap_Pages/VT_Bootstrap/SaleKeyboard/""",Chrome 103.0.5060.66,,,2022-07-01 02:37:24,2022-07-01 02:37:24,0.002s,PASSED
"appliID = ""238""",Chrome 103.0.5060.66,,,2022-07-01 02:37:24,2022-07-01 02:37:24,0.001s,PASSED
"li_1 = ""/admin/imtiaz/bootstrap/vpos/""",Chrome 103.0.5060.66,,,2022-07-01 02:37:24,2022-07-01 02:37:24,0.001s,PASSED
"li_2 = ""/transactions/AuthCapForm/""",Chrome 103.0.5060.66,,,2022-07-01 02:37:24,2022-07-01 02:37:24,0.003s,PASSED
hrefAppID = li_1 + appliID + li_2,Chrome 103.0.5060.66,,,2022-07-01 02:37:24,2022-07-01 02:37:24,0.001s,PASSED
"out.println(""hrefID is : "" + hrefAppID)",Chrome 103.0.5060.66,,,2022-07-01 02:37:24,2022-07-01 02:37:24,0.030s,PASSED
adminSuiteBootstrap.loginFunctionality.login_AdminSuite(),Chrome 103.0.5060.66,,,2022-07-01 02:37:24,2022-07-01 02:37:36,11.811s,PASSED
"click(findTestObject(path_Dashboard + ""span_Payment""))",Chrome 103.0.5060.66,,,2022-07-01 02:37:36,2022-07-01 02:37:36,0.470s,PASSED
"click(findTestObject(path_Dashboard + ""a_HelloWorld3""))",Chrome 103.0.5060.66,,,2022-07-01 02:37:36,2022-07-01 02:37:38,1.648s,PASSED
"click(findTestObject(path_VT + ""button_Authorization  Capture (Sale)""))",Chrome 103.0.5060.66,,,2022-07-01 02:37:38,2022-07-01 02:37:38,0.474s,PASSED
"saleKeyboardEntryLink = modifyObjectProperty(findTestObject(path_VT + ""a_KeyboardEntry_Sale""), ""href"", ""equals"", hrefAppID, true)",Chrome 103.0.5060.66,,,2022-07-01 02:37:38,2022-07-01 02:37:38,0.166s,PASSED
click(saleKeyboardEntryLink),Chrome 103.0.5060.66,,,2022-07-01 02:37:38,2022-07-01 02:37:40,1.263s,PASSED
"click(findTestObject(path_SaleKB + ""button_Submit""))",Chrome 103.0.5060.66,,,2022-07-01 02:37:40,2022-07-01 02:37:42,1.882s,PASSED
"verifyTextPresent(""Card Name is required"", true)",Chrome 103.0.5060.66,,,2022-07-01 02:37:42,2022-07-01 02:37:43,1.060s,PASSED
"verifyTextPresent(""Card Number is required"", true)",Chrome 103.0.5060.66,,,2022-07-01 02:37:43,2022-07-01 02:37:43,0.405s,PASSED
"verifyTextPresent(""Card Expiration Month is required"", true)",Chrome 103.0.5060.66,,,2022-07-01 02:37:43,2022-07-01 02:37:43,0.414s,PASSED
"verifyTextPresent(""Card Expiration Year is required"", true)",Chrome 103.0.5060.66,,,2022-07-01 02:37:43,2022-07-01 02:37:44,0.430s,PASSED
"verifyTextPresent(""Address is required"", true)",Chrome 103.0.5060.66,,,2022-07-01 02:37:44,2022-07-01 02:37:44,0.398s,PASSED
"verifyTextPresent(""ZIP Code is required"", true)",Chrome 103.0.5060.66,,,2022-07-01 02:37:44,2022-07-01 02:37:45,0.403s,PASSED
"verifyTextPresent(""Amount is required"", true)",Chrome 103.0.5060.66,,,2022-07-01 02:37:45,2022-07-01 02:37:45,0.390s,PASSED
"verifyTextPresent(""This field is required"", true)",Chrome 103.0.5060.66,,,2022-07-01 02:37:45,2022-07-01 02:37:45,0.403s,PASSED
"verifyTextPresent(""This field is required"", true)",Chrome 103.0.5060.66,,,2022-07-01 02:37:45,2022-07-01 02:37:46,0.391s,PASSED
,,,,,,,
Test Cases/Admin Suite Bootstrap/VT_TestCases/VerifyAuthOnlyKeyboard_MRF_TC,Chrome 103.0.5060.66,,,2022-07-01 02:37:46,2022-07-01 02:38:08,21.941s,PASSED
"path_Dashboard = ""Object Repository/AdminSuiteBootstrap_Pages/Dashboard_Bootstrap/""",Chrome 103.0.5060.66,,,2022-07-01 02:37:46,2022-07-01 02:37:46,0.002s,PASSED
"path_VT = ""Object Repository/AdminSuiteBootstrap_Pages/VT_Bootstrap/IssueTransactions/""",Chrome 103.0.5060.66,,,2022-07-01 02:37:46,2022-07-01 02:37:46,0.001s,PASSED
"path_SaleKB = ""Object Repository/AdminSuiteBootstrap_Pages/VT_Bootstrap/SaleKeyboard/""",Chrome 103.0.5060.66,,,2022-07-01 02:37:46,2022-07-01 02:37:46,0.000s,PASSED
"appliID = ""238""",Chrome 103.0.5060.66,,,2022-07-01 02:37:46,2022-07-01 02:37:46,0.001s,PASSED
