Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
AdminSuiteBootstrap_UI_TestSuite,Chrome 126.0.0.0,,,2024-07-13 22:57:04,2024-07-13 23:19:21,22m - 16.994s,FAILED
,,,,,,,
Test Cases/Admin Suite Bootstrap/Dashboard_TestCases/VerifyDashboardLinks_UI_TC,Chrome 126.0.0.0,,,2024-07-13 22:57:05,2024-07-13 22:57:37,32.525s,FAILED
"path_Dashboard = ""Object Repository/AdminSuiteBootstrap_Pages/Dashboard_Bootstrap/""",Chrome 126.0.0.0,,,2024-07-13 22:57:06,2024-07-13 22:57:06,0.004s,PASSED
adminSuiteBootstrap.loginFunctionality.login_AdminSuite(),Chrome 126.0.0.0,,,2024-07-13 22:57:06,2024-07-13 22:57:13,7.867s,PASSED
"click(findTestObject(path_Dashboard + ""i_imtiaz_fa fa-user fa-lg""))",Chrome 126.0.0.0,,,2024-07-13 22:57:13,2024-07-13 22:57:22,9.008s,PASSED
"verifyElementVisible(findTestObject(path_Dashboard + ""span_Imtiaz Ahmed iahmed""))",Chrome 126.0.0.0,,,2024-07-13 22:57:22,2024-07-13 22:57:23,0.416s,PASSED
"verifyElementPresent(findTestObject(path_Dashboard + ""span_Imtiaz Ahmed iahmed""), 30)",Chrome 126.0.0.0,,,2024-07-13 22:57:23,2024-07-13 22:57:23,0.372s,PASSED
"verifyElementVisible(findTestObject(path_Dashboard + ""span_Logout""))",Chrome 126.0.0.0,,,2024-07-13 22:57:23,2024-07-13 22:57:24,0.422s,PASSED
"verifyElementPresent(findTestObject(path_Dashboard + ""span_Logout""), 30)",Chrome 126.0.0.0,,,2024-07-13 22:57:24,2024-07-13 22:57:24,0.327s,PASSED
"verifyElementVisible(findTestObject(path_Dashboard + ""span_My Account""))",Chrome 126.0.0.0,,,2024-07-13 22:57:24,2024-07-13 22:57:24,0.341s,PASSED
"verifyElementPresent(findTestObject(path_Dashboard + ""span_My Account""), 30)",Chrome 126.0.0.0,,,2024-07-13 22:57:24,2024-07-13 22:57:25,0.326s,PASSED
"verifyElementPresent(findTestObject(path_Dashboard + ""span_Call Center""), 30)",Chrome 126.0.0.0,,,2024-07-13 22:57:25,2024-07-13 22:57:25,0.355s,PASSED
"verifyElementPresent(findTestObject(path_Dashboard + ""span_Payment""), 30)",Chrome 126.0.0.0,,,2024-07-13 22:57:25,2024-07-13 22:57:25,0.351s,PASSED
"verifyElementPresent(findTestObject(path_Dashboard + ""span_Reporting""), 30)",Chrome 126.0.0.0,,,2024-07-13 22:57:25,2024-07-13 22:57:26,0.329s,PASSED
"verifyElementPresent(findTestObject(path_Dashboard + ""span_User Management""), 30)",Chrome 126.0.0.0,,,2024-07-13 22:57:26,2024-07-13 22:57:26,0.349s,PASSED
"verifyElementVisible(findTestObject(path_Dashboard + ""span_Call Center""))",Chrome 126.0.0.0,,,2024-07-13 22:57:26,2024-07-13 22:57:26,0.378s,PASSED
"verifyElementVisible(findTestObject(path_Dashboard + ""span_Payment""))",Chrome 126.0.0.0,,,2024-07-13 22:57:26,2024-07-13 22:57:27,0.355s,PASSED
"verifyElementVisible(findTestObject(path_Dashboard + ""span_Reporting""))",Chrome 126.0.0.0,,,2024-07-13 22:57:27,2024-07-13 22:57:27,0.319s,PASSED
"verifyElementVisible(findTestObject(path_Dashboard + ""span_User Management""))",Chrome 126.0.0.0,,,2024-07-13 22:57:27,2024-07-13 22:57:27,0.328s,PASSED
"verifyTextPresent(""Velocity Payment System Version 2023-1 - Copyright © 2024 Govolution, LLC"", true)",Chrome 126.0.0.0,,,2024-07-13 22:57:27,2024-07-13 22:57:28,0.388s,FAILED
"verifyElementPresent(findTestObject(path_Dashboard + ""span_CustomerDD""), 30)",Chrome 126.0.0.0,,,2024-07-13 22:57:28,2024-07-13 22:57:28,0.363s,PASSED
"click(findTestObject(path_Dashboard + ""span_User Management""))",Chrome 126.0.0.0,,,2024-07-13 22:57:28,2024-07-13 22:57:29,0.375s,PASSED
"verifyElementPresent(findTestObject(path_Dashboard + ""a_Users""), 30)",Chrome 126.0.0.0,,,2024-07-13 22:57:29,2024-07-13 22:57:29,0.331s,PASSED
"verifyElementVisible(findTestObject(path_Dashboard + ""a_Users""))",Chrome 126.0.0.0,,,2024-07-13 22:57:29,2024-07-13 22:57:29,0.353s,PASSED
"verifyElementPresent(findTestObject(path_Dashboard + ""a_Roles""), 30)",Chrome 126.0.0.0,,,2024-07-13 22:57:29,2024-07-13 22:57:30,0.362s,PASSED
"verifyElementVisible(findTestObject(path_Dashboard + ""a_Roles""))",Chrome 126.0.0.0,,,2024-07-13 22:57:30,2024-07-13 22:57:30,0.359s,PASSED
"verifyElementPresent(findTestObject(path_Dashboard + ""a_Products""), 30)",Chrome 126.0.0.0,,,2024-07-13 22:57:30,2024-07-13 22:57:30,0.337s,PASSED
