Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
UM-TestSuite-QA,Chrome 110.0.0.0,,,2023-02-20 20:27:25,2023-02-20 20:46:25,19m - 0.237s,FAILED
,,,,,,,
Test Cases/Admin Suite Bootstrap/UM_TestCases/Users/AddDeleteUser,Chrome 110.0.0.0,,,2023-02-20 20:27:25,2023-02-20 20:31:51,4m - 25.970s,FAILED
"path_Dashboard = ""Object Repository/AdminSuiteBootstrap_Pages/Dashboard_Bootstrap/""",Chrome 110.0.0.0,,,2023-02-20 20:27:26,2023-02-20 20:27:26,0.002s,PASSED
"path_Users = ""Object Repository/AdminSuiteBootstrap_Pages/UM_Bootstrap/Users/""",Chrome 110.0.0.0,,,2023-02-20 20:27:26,2023-02-20 20:27:26,0.001s,PASSED
"path_UserView = ""Object Repository/AdminSuiteBootstrap_Pages/UM_Bootstrap/UserView/""",Chrome 110.0.0.0,,,2023-02-20 20:27:26,2023-02-20 20:27:26,0.001s,PASSED
"path_DeleteUser = ""Object Repository/AdminSuiteBootstrap_Pages/UM_Bootstrap/DeleteUser/""",Chrome 110.0.0.0,,,2023-02-20 20:27:26,2023-02-20 20:27:26,0.000s,PASSED
executionProfile = getExecutionProfile(),Chrome 110.0.0.0,,,2023-02-20 20:27:26,2023-02-20 20:27:26,0.001s,PASSED
"out.println(""executionProfile : "" + executionProfile)",Chrome 110.0.0.0,,,2023-02-20 20:27:26,2023-02-20 20:27:26,0.018s,PASSED
appName = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 110.0.0.0,,,2023-02-20 20:27:26,2023-02-20 20:27:26,0.001s,PASSED
appID = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 110.0.0.0,,,2023-02-20 20:27:26,2023-02-20 20:27:26,0.000s,PASSED
cardNameV = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 110.0.0.0,,,2023-02-20 20:27:26,2023-02-20 20:27:26,0.000s,PASSED
al1V = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 110.0.0.0,,,2023-02-20 20:27:26,2023-02-20 20:27:26,0.000s,PASSED
al2V = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 110.0.0.0,,,2023-02-20 20:27:26,2023-02-20 20:27:26,0.000s,PASSED
zipV = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 110.0.0.0,,,2023-02-20 20:27:26,2023-02-20 20:27:26,0.000s,PASSED
cardTypeV = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 110.0.0.0,,,2023-02-20 20:27:26,2023-02-20 20:27:26,0.000s,PASSED
"nameSheet = ""CreateUser""",Chrome 110.0.0.0,,,2023-02-20 20:27:26,2023-02-20 20:27:26,0.016s,PASSED
"dataFile = ""QA/Bootstrap/UM-TestData/CreateUser""",Chrome 110.0.0.0,,,2023-02-20 20:27:26,2023-02-20 20:27:26,0.003s,PASSED
"numOfRows = findTestData(""QA/Bootstrap/UM-TestData/CreateUser"").getRowNumbers()",Chrome 110.0.0.0,,,2023-02-20 20:27:26,2023-02-20 20:27:27,0.842s,PASSED
"println(""Number of Records: "" + numOfRows)",Chrome 110.0.0.0,,,2023-02-20 20:27:27,2023-02-20 20:27:27,0.004s,PASSED
"for ([row = 1, row <= numOfRows, (row++)])",Chrome 110.0.0.0,,,2023-02-20 20:27:27,2023-02-20 20:31:51,4m - 24.493s,PASSED
,,,,,,,
Test Cases/Admin Suite Bootstrap/UM_TestCases/Users/AddUserSpecialChar,Chrome 110.0.0.0,,,2023-02-20 20:31:51,2023-02-20 20:34:43,2m - 51.353s,FAILED
"path_Dashboard = ""Object Repository/AdminSuiteBootstrap_Pages/Dashboard_Bootstrap/""",Chrome 110.0.0.0,,,2023-02-20 20:31:52,2023-02-20 20:31:52,0.000s,PASSED
"path_Users = ""Object Repository/AdminSuiteBootstrap_Pages/UM_Bootstrap/Users/""",Chrome 110.0.0.0,,,2023-02-20 20:31:52,2023-02-20 20:31:52,0.000s,PASSED
"path_UserView = ""Object Repository/AdminSuiteBootstrap_Pages/UM_Bootstrap/UserView/""",Chrome 110.0.0.0,,,2023-02-20 20:31:52,2023-02-20 20:31:52,0.000s,PASSED
"path_DeleteUser = ""Object Repository/AdminSuiteBootstrap_Pages/UM_Bootstrap/DeleteUser/""",Chrome 110.0.0.0,,,2023-02-20 20:31:52,2023-02-20 20:31:52,0.000s,PASSED
"path_AddUser = ""Object Repository/AdminSuiteBootstrap_Pages/UM_Bootstrap/AddUser/""",Chrome 110.0.0.0,,,2023-02-20 20:31:52,2023-02-20 20:31:52,0.000s,PASSED
executionProfile = getExecutionProfile(),Chrome 110.0.0.0,,,2023-02-20 20:31:52,2023-02-20 20:31:52,0.000s,PASSED
"out.println(""executionProfile : "" + executionProfile)",Chrome 110.0.0.0,,,2023-02-20 20:31:52,2023-02-20 20:31:52,0.000s,PASSED
appName = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 110.0.0.0,,,2023-02-20 20:31:52,2023-02-20 20:31:52,0.000s,PASSED
appID = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 110.0.0.0,,,2023-02-20 20:31:52,2023-02-20 20:31:52,0.000s,PASSED
spUsername = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 110.0.0.0,,,2023-02-20 20:31:52,2023-02-20 20:31:52,0.000s,PASSED
"nameSheet = ""CreateUserSpChar""",Chrome 110.0.0.0,,,2023-02-20 20:31:52,2023-02-20 20:31:52,0.000s,PASSED
"dataFile = ""QA/Bootstrap/UM-TestData/CreateUserSpChar""",Chrome 110.0.0.0,,,2023-02-20 20:31:52,2023-02-20 20:31:52,0.000s,PASSED
"numOfRows = findTestData(""QA/Bootstrap/UM-TestData/CreateUserSpChar"").getRowNumbers()",Chrome 110.0.0.0,,,2023-02-20 20:31:52,2023-02-20 20:31:52,0.074s,PASSED
"println(""Number of Records: "" + numOfRows)",Chrome 110.0.0.0,,,2023-02-20 20:31:52,2023-02-20 20:31:52,0.000s,PASSED
"for ([row = 1, row <= numOfRows, (row++)])",Chrome 110.0.0.0,,,2023-02-20 20:31:52,2023-02-20 20:34:43,2m - 50.823s,PASSED
,,,,,,,
Test Cases/Admin Suite Bootstrap/UM_TestCases/UsersErrors/AddUserSpecialCharError,Chrome 110.0.0.0,,,2023-02-20 20:34:43,2023-02-20 20:36:52,2m - 9.875s,PASSED
"path_Dashboard = ""Object Repository/AdminSuiteBootstrap_Pages/Dashboard_Bootstrap/""",Chrome 110.0.0.0,,,2023-02-20 20:34:43,2023-02-20 20:34:43,0.008s,PASSED
"path_Users = ""Object Repository/AdminSuiteBootstrap_Pages/UM_Bootstrap/Users/""",Chrome 110.0.0.0,,,2023-02-20 20:34:43,2023-02-20 20:34:43,0.000s,PASSED
"path_UserView = ""Object Repository/AdminSuiteBootstrap_Pages/UM_Bootstrap/UserView/""",Chrome 110.0.0.0,,,2023-02-20 20:34:43,2023-02-20 20:34:43,0.000s,PASSED
"path_DeleteUser = ""Object Repository/AdminSuiteBootstrap_Pages/UM_Bootstrap/DeleteUser/""",Chrome 110.0.0.0,,,2023-02-20 20:34:43,2023-02-20 20:34:43,0.000s,PASSED
"path_AddUser = ""Object Repository/AdminSuiteBootstrap_Pages/UM_Bootstrap/AddUser/""",Chrome 110.0.0.0,,,2023-02-20 20:34:43,2023-02-20 20:34:43,0.001s,PASSED
executionProfile = getExecutionProfile(),Chrome 110.0.0.0,,,2023-02-20 20:34:43,2023-02-20 20:34:43,0.000s,PASSED
"out.println(""executionProfile : "" + executionProfile)",Chrome 110.0.0.0,,,2023-02-20 20:34:43,2023-02-20 20:34:43,0.001s,PASSED
appName = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 110.0.0.0,,,2023-02-20 20:34:43,2023-02-20 20:34:43,0.000s,PASSED
appID = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 110.0.0.0,,,2023-02-20 20:34:43,2023-02-20 20:34:43,0.001s,PASSED
spUsername = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 110.0.0.0,,,2023-02-20 20:34:43,2023-02-20 20:34:43,0.000s,PASSED
"nameSheet = ""CreateUserSpCharError""",Chrome 110.0.0.0,,,2023-02-20 20:34:43,2023-02-20 20:34:43,0.000s,PASSED
"dataFile = ""QA/Bootstrap/UM-TestData/CreateUserSpCharError""",Chrome 110.0.0.0,,,2023-02-20 20:34:43,2023-02-20 20:34:43,0.000s,PASSED
"numOfRows = findTestData(""QA/Bootstrap/UM-TestData/CreateUserSpCharError"").getRowNumbers()",Chrome 110.0.0.0,,,2023-02-20 20:34:43,2023-02-20 20:34:43,0.061s,PASSED
"println(""Number of Records: "" + numOfRows)",Chrome 110.0.0.0,,,2023-02-20 20:34:43,2023-02-20 20:34:43,0.001s,PASSED
"for ([row = 1, row <= numOfRows, (row++)])",Chrome 110.0.0.0,,,2023-02-20 20:34:43,2023-02-20 20:36:52,2m - 9.343s,PASSED
,,,,,,,
Test Cases/Admin Suite Bootstrap/UM_TestCases/Users/FindUser,Chrome 110.0.0.0,,,2023-02-20 20:36:52,2023-02-20 20:40:32,3m - 40.014s,PASSED
"path_Dashboard = ""Object Repository/AdminSuiteBootstrap_Pages/Dashboard_Bootstrap/""",Chrome 110.0.0.0,,,2023-02-20 20:36:53,2023-02-20 20:36:53,0.000s,PASSED
