Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
VSP-Errors-TestSuite,Chrome 110.0.0.0,,,2023-02-21 13:46:26,2023-02-21 13:48:54,2m - 28.610s,PASSED
,,,,,,,
Test Cases/Admin Suite Bootstrap/VSP_Error_TestCases/CreateProfile_MRF_Generic_TC,Chrome 110.0.0.0,,,2023-02-21 13:46:26,2023-02-21 13:46:43,16.943s,PASSED
"path_Dashboard = ""Object Repository/AdminSuiteBootstrap_Pages/Dashboard_Bootstrap/""",Chrome 110.0.0.0,,,2023-02-21 13:46:27,2023-02-21 13:46:27,0.003s,PASSED
"path_VT = ""Object Repository/AdminSuiteBootstrap_Pages/VT_Bootstrap/IssueTransactions/""",Chrome 110.0.0.0,,,2023-02-21 13:46:27,2023-02-21 13:46:27,0.000s,PASSED
"path_CreateProfile = ""Object Repository/AdminSuiteBootstrap_Pages/VSP_Bootstrap/CreateProfile/""",Chrome 110.0.0.0,,,2023-02-21 13:46:27,2023-02-21 13:46:27,0.000s,PASSED
"path_AddAccount = ""Object Repository/AdminSuiteBootstrap_Pages/VSP_Bootstrap/AddAccount/""",Chrome 110.0.0.0,,,2023-02-21 13:46:27,2023-02-21 13:46:27,0.000s,PASSED
"path_Add_ACH = ""Object Repository/AdminSuiteBootstrap_Pages/VSP_Bootstrap/AddACH/""",Chrome 110.0.0.0,,,2023-02-21 13:46:27,2023-02-21 13:46:27,0.000s,PASSED
"path_Add_CC = ""Object Repository/AdminSuiteBootstrap_Pages/VSP_Bootstrap/AddCreditCard/""",Chrome 110.0.0.0,,,2023-02-21 13:46:27,2023-02-21 13:46:27,0.000s,PASSED
"path_App_Plan = ""Object Repository/AdminSuiteBootstrap_Pages/VSP_Bootstrap/AddPaymentPlan/""",Chrome 110.0.0.0,,,2023-02-21 13:46:27,2023-02-21 13:46:27,0.000s,PASSED
"path_DeleteProfile = ""Object Repository/AdminSuiteBootstrap_Pages/VSP_Bootstrap/DeleteProfile/""",Chrome 110.0.0.0,,,2023-02-21 13:46:27,2023-02-21 13:46:27,0.000s,PASSED
"path_ModifyProfile = ""Object Repository/AdminSuiteBootstrap_Pages/VSP_Bootstrap/ModifyProfile/""",Chrome 110.0.0.0,,,2023-02-21 13:46:27,2023-02-21 13:46:27,0.000s,PASSED
"path_ViewProfile = ""Object Repository/AdminSuiteBootstrap_Pages/VSP_Bootstrap/View Profile/""",Chrome 110.0.0.0,,,2023-02-21 13:46:27,2023-02-21 13:46:27,0.013s,PASSED
"path_VSPAuth = ""Object Repository/AdminSuiteBootstrap_Pages/VSP_Bootstrap/VSP_Auth/""",Chrome 110.0.0.0,,,2023-02-21 13:46:27,2023-02-21 13:46:27,0.001s,PASSED
"path_VSPAuthCap = ""Object Repository/AdminSuiteBootstrap_Pages/VSP_Bootstrap/VSP_Authcap/""",Chrome 110.0.0.0,,,2023-02-21 13:46:27,2023-02-21 13:46:27,0.000s,PASSED
"path_Debit = ""Object Repository/AdminSuiteBootstrap_Pages/VSP_Bootstrap/VSP_Debit/""",Chrome 110.0.0.0,,,2023-02-21 13:46:27,2023-02-21 13:46:27,0.000s,PASSED
executionProfile = getExecutionProfile(),Chrome 110.0.0.0,,,2023-02-21 13:46:27,2023-02-21 13:46:27,0.000s,PASSED
"out.println(""executionProfile : "" + executionProfile)",Chrome 110.0.0.0,,,2023-02-21 13:46:27,2023-02-21 13:46:27,0.021s,PASSED
appName = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 110.0.0.0,,,2023-02-21 13:46:27,2023-02-21 13:46:27,0.009s,PASSED
appID = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 110.0.0.0,,,2023-02-21 13:46:27,2023-02-21 13:46:27,0.000s,PASSED
cardNameV = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 110.0.0.0,,,2023-02-21 13:46:27,2023-02-21 13:46:27,0.000s,PASSED
al1V = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 110.0.0.0,,,2023-02-21 13:46:27,2023-02-21 13:46:27,0.000s,PASSED
al2V = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 110.0.0.0,,,2023-02-21 13:46:27,2023-02-21 13:46:27,0.000s,PASSED
zipV = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 110.0.0.0,,,2023-02-21 13:46:27,2023-02-21 13:46:27,0.000s,PASSED
cardTypeV = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 110.0.0.0,,,2023-02-21 13:46:27,2023-02-21 13:46:27,0.000s,PASSED
last4V = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 110.0.0.0,,,2023-02-21 13:46:27,2023-02-21 13:46:27,0.000s,PASSED
"resText = ""Fail""",Chrome 110.0.0.0,,,2023-02-21 13:46:27,2023-02-21 13:46:27,0.000s,PASSED
switch (executionProfile),Chrome 110.0.0.0,,,2023-02-21 13:46:27,2023-02-21 13:46:27,0.016s,PASSED
adminSuiteBootstrap.loginFunctionality.login_AdminSuite(),Chrome 110.0.0.0,,,2023-02-21 13:46:27,2023-02-21 13:46:36,9.392s,PASSED
click(findTestObject(path_Dashboard + appName)),Chrome 110.0.0.0,,,2023-02-21 13:46:36,2023-02-21 13:46:37,0.823s,PASSED
"click(findTestObject(path_VT + ""a_Create""))",Chrome 110.0.0.0,,,2023-02-21 13:46:37,2023-02-21 13:46:38,1.591s,PASSED
"click(findTestObject(path_CreateProfile + ""button_Save""))",Chrome 110.0.0.0,,,2023-02-21 13:46:38,2023-02-21 13:46:40,1.130s,PASSED
"verifyTextPresent(""Please correct the error"", true)",Chrome 110.0.0.0,,,2023-02-21 13:46:40,2023-02-21 13:46:40,0.771s,PASSED
"verifyTextPresent(""profile name is required"", true)",Chrome 110.0.0.0,,,2023-02-21 13:46:40,2023-02-21 13:46:41,0.345s,PASSED
"verifyTextPresent(""Address is required"", true)",Chrome 110.0.0.0,,,2023-02-21 13:46:41,2023-02-21 13:46:41,0.339s,PASSED
