Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
AdminSuiteBootstrap_MRF_TestSuite,Chrome 130.0.0.0,,,2024-10-31 21:39:40,2024-10-31 21:52:24,12m - 43.344s,FAILED
,,,,,,,
Test Cases/Admin Suite Bootstrap/VT_TestCases/VerifySaleKeyboard_MRF_TC,Chrome 130.0.0.0,,,2024-10-31 21:39:41,2024-10-31 21:40:06,24.709s,PASSED
"path_Dashboard = ""Object Repository/AdminSuiteBootstrap_Pages/Dashboard_Bootstrap/""",Chrome 130.0.0.0,,,2024-10-31 21:39:41,2024-10-31 21:39:41,0.002s,PASSED
"path_VT = ""Object Repository/AdminSuiteBootstrap_Pages/VT_Bootstrap/IssueTransactions/""",Chrome 130.0.0.0,,,2024-10-31 21:39:41,2024-10-31 21:39:41,0.001s,PASSED
"path_SaleKB = ""Object Repository/AdminSuiteBootstrap_Pages/VT_Bootstrap/SaleKeyboard/""",Chrome 130.0.0.0,,,2024-10-31 21:39:41,2024-10-31 21:39:41,0.001s,PASSED
"appliID = ""238""",Chrome 130.0.0.0,,,2024-10-31 21:39:41,2024-10-31 21:39:42,0.001s,PASSED
"li_1 = ""/admin/imtiaz/bootstrap/vpos/""",Chrome 130.0.0.0,,,2024-10-31 21:39:42,2024-10-31 21:39:42,0.001s,PASSED
"li_2 = ""/transactions/AuthCapForm/""",Chrome 130.0.0.0,,,2024-10-31 21:39:42,2024-10-31 21:39:42,0.001s,PASSED
hrefAppID = li_1 + appliID + li_2,Chrome 130.0.0.0,,,2024-10-31 21:39:42,2024-10-31 21:39:42,0.001s,PASSED
"out.println(""hrefID is : "" + hrefAppID)",Chrome 130.0.0.0,,,2024-10-31 21:39:42,2024-10-31 21:39:42,0.026s,PASSED
adminSuiteBootstrap.loginFunctionality.login_AdminSuite(),Chrome 130.0.0.0,,,2024-10-31 21:39:42,2024-10-31 21:39:49,7.690s,PASSED
"click(findTestObject(path_Dashboard + ""span_Payment""))",Chrome 130.0.0.0,,,2024-10-31 21:39:49,2024-10-31 21:39:59,9.386s,PASSED
