Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
QA_BBP_Regression,Chrome 119.0.0.0,,,2023-11-16 16:55:01,2023-11-16 16:57:56,2m - 54.321s,PASSED
,,,,,,,
Test Cases/BBP-SelIDE/SuccessfulPaymentPCDualCFPercentage,Chrome 119.0.0.0,Works only in QA and QA2 Non-Bootstrap,,2023-11-16 16:55:02,2023-11-16 16:55:39,36.852s,PASSED
softAssertion = new org.testng.asserts.SoftAssert(),Chrome 119.0.0.0,,,2023-11-16 16:55:02,2023-11-16 16:55:03,0.025s,PASSED
"openBrowser(""https://www.google.com/"")",Chrome 119.0.0.0,,,2023-11-16 16:55:03,2023-11-16 16:55:08,5.547s,PASSED
driver = getWebDriver(),Chrome 119.0.0.0,,,2023-11-16 16:55:08,2023-11-16 16:55:08,0.022s,PASSED
"baseUrl = ""https://www.google.com/""",Chrome 119.0.0.0,,,2023-11-16 16:55:08,2023-11-16 16:55:08,0.001s,PASSED
"selenium = new com.thoughtworks.selenium.webdriven.WebDriverBackedSelenium(driver, baseUrl)",Chrome 119.0.0.0,,,2023-11-16 16:55:08,2023-11-16 16:55:08,0.156s,PASSED
dCFBBPURL = DCFBBPURL,Chrome 119.0.0.0,,,2023-11-16 16:55:08,2023-11-16 16:55:09,0.477s,PASSED
selenium.open(dCFBBPURL),Chrome 119.0.0.0,,,2023-11-16 16:55:09,2023-11-16 16:55:09,0.547s,PASSED
"selenium.type(""id=field1"", ""101110"")",Chrome 119.0.0.0,,,2023-11-16 16:55:09,2023-11-16 16:55:09,0.160s,PASSED
"selenium.type(""id=field2"", ""101111"")",Chrome 119.0.0.0,,,2023-11-16 16:55:09,2023-11-16 16:55:10,0.079s,PASSED
"selenium.click(""name=Test"")",Chrome 119.0.0.0,,,2023-11-16 16:55:10,2023-11-16 16:55:10,0.091s,PASSED
Thread.sleep(2000),Chrome 119.0.0.0,,,2023-11-16 16:55:10,2023-11-16 16:55:12,2.013s,PASSED
"selenium.click(""name=paysubmit"")",Chrome 119.0.0.0,,,2023-11-16 16:55:12,2023-11-16 16:55:12,0.470s,PASSED
"selenium.waitForPageToLoad(""30000"")",Chrome 119.0.0.0,,,2023-11-16 16:55:12,2023-11-16 16:55:13,0.521s,PASSED
"selenium.click(""xpath=(//input[@name='paymentMethod'])[2]"")",Chrome 119.0.0.0,,,2023-11-16 16:55:13,2023-11-16 16:55:13,0.308s,PASSED
"selenium.click(""css=input[type=""submit""]"")",Chrome 119.0.0.0,,,2023-11-16 16:55:13,2023-11-16 16:55:14,0.598s,PASSED
"selenium.waitForPageToLoad(""30000"")",Chrome 119.0.0.0,,,2023-11-16 16:55:14,2023-11-16 16:55:14,0.632s,PASSED
"verifyTextPresent(""Required fields are highlighted with an asterisk."", true)",Chrome 119.0.0.0,,,2023-11-16 16:55:14,2023-11-16 16:55:15,0.358s,PASSED
"verifyTextPresent(""Please enter the following billing information about your payment:"", true)",Chrome 119.0.0.0,,,2023-11-16 16:55:15,2023-11-16 16:55:15,0.321s,PASSED
"selenium.type(""name=amount"", 00"".toString())",Chrome 119.0.0.0,,,2023-11-16 16:55:15,2023-11-16 16:55:15,0.064s,PASSED
"selenium.type(""name=userDefined2"", ""UDF2 Data1"".toString())",Chrome 119.0.0.0,,,2023-11-16 16:55:15,2023-11-16 16:55:15,0.071s,PASSED
"selenium.type(""name=userDefined3"", ""UDF3 Data1"".toString())",Chrome 119.0.0.0,,,2023-11-16 16:55:15,2023-11-16 16:55:15,0.054s,PASSED
"selenium.type(""name=userDefined5"", ""UDF5 Data1"".toString())",Chrome 119.0.0.0,,,2023-11-16 16:55:15,2023-11-16 16:55:15,0.057s,PASSED
"selenium.type(""name=userDefined6"", ""UDF6 Data1"".toString())",Chrome 119.0.0.0,,,2023-11-16 16:55:15,2023-11-16 16:55:15,0.061s,PASSED
"selenium.type(""name=userDefined8"", ""UDF8 Data1"".toString())",Chrome 119.0.0.0,,,2023-11-16 16:55:15,2023-11-16 16:55:15,0.061s,PASSED
"selenium.type(""name=billingFirstname"", ""Molly"")",Chrome 119.0.0.0,,,2023-11-16 16:55:15,2023-11-16 16:55:15,0.056s,PASSED
"selenium.type(""name=billingLastname"", ""Hunter"")",Chrome 119.0.0.0,,,2023-11-16 16:55:15,2023-11-16 16:55:15,0.057s,PASSED
"selenium.type(""id=routingNumber"", ""256072691"")",Chrome 119.0.0.0,,,2023-11-16 16:55:15,2023-11-16 16:55:15,0.132s,PASSED
"selenium.type(""id=accountNumber"", ""11111111"")",Chrome 119.0.0.0,,,2023-11-16 16:55:15,2023-11-16 16:55:15,0.057s,PASSED
