Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
AdminSuiteBootstrap_UI_TestSuite,Chrome 130.0.0.0,,,2024-10-31 21:52:34,2024-10-31 22:04:00,11m - 25.866s,FAILED
,,,,,,,
Test Cases/Admin Suite Bootstrap/Dashboard_TestCases/VerifyDashboardLinks_UI_TC,Chrome 130.0.0.0,,,2024-10-31 21:52:35,2024-10-31 21:53:07,32.074s,PASSED
"path_Dashboard = ""Object Repository/AdminSuiteBootstrap_Pages/Dashboard_Bootstrap/""",Chrome 130.0.0.0,,,2024-10-31 21:52:36,2024-10-31 21:52:36,0.005s,PASSED
adminSuiteBootstrap.loginFunctionality.login_AdminSuite(),Chrome 130.0.0.0,,,2024-10-31 21:52:36,2024-10-31 21:52:44,8.180s,PASSED
"click(findTestObject(path_Dashboard + ""i_imtiaz_fa fa-user fa-lg""))",Chrome 130.0.0.0,,,2024-10-31 21:52:44,2024-10-31 21:52:52,7.800s,PASSED
"verifyElementVisible(findTestObject(path_Dashboard + ""span_Imtiaz Ahmed iahmed""))",Chrome 130.0.0.0,,,2024-10-31 21:52:52,2024-10-31 21:52:52,0.468s,PASSED
"verifyElementPresent(findTestObject(path_Dashboard + ""span_Imtiaz Ahmed iahmed""), 30)",Chrome 130.0.0.0,,,2024-10-31 21:52:52,2024-10-31 21:52:52,0.344s,PASSED
"verifyElementVisible(findTestObject(path_Dashboard + ""span_Logout""))",Chrome 130.0.0.0,,,2024-10-31 21:52:52,2024-10-31 21:52:53,0.362s,PASSED
"verifyElementPresent(findTestObject(path_Dashboard + ""span_Logout""), 30)",Chrome 130.0.0.0,,,2024-10-31 21:52:53,2024-10-31 21:52:53,0.412s,PASSED
"verifyElementVisible(findTestObject(path_Dashboard + ""span_My Account""))",Chrome 130.0.0.0,,,2024-10-31 21:52:53,2024-10-31 21:52:54,0.362s,PASSED
"verifyElementPresent(findTestObject(path_Dashboard + ""span_My Account""), 30)",Chrome 130.0.0.0,,,2024-10-31 21:52:54,2024-10-31 21:52:54,0.384s,PASSED
"verifyElementPresent(findTestObject(path_Dashboard + ""span_Call Center""), 30)",Chrome 130.0.0.0,,,2024-10-31 21:52:54,2024-10-31 21:52:54,0.439s,PASSED
"verifyElementPresent(findTestObject(path_Dashboard + ""span_Payment""), 30)",Chrome 130.0.0.0,,,2024-10-31 21:52:54,2024-10-31 21:52:55,0.345s,PASSED
"verifyElementPresent(findTestObject(path_Dashboard + ""span_Reporting""), 30)",Chrome 130.0.0.0,,,2024-10-31 21:52:55,2024-10-31 21:52:55,0.316s,PASSED
"verifyElementPresent(findTestObject(path_Dashboard + ""span_User Management""), 30)",Chrome 130.0.0.0,,,2024-10-31 21:52:55,2024-10-31 21:52:55,0.321s,PASSED
"verifyElementVisible(findTestObject(path_Dashboard + ""span_Call Center""))",Chrome 130.0.0.0,,,2024-10-31 21:52:55,2024-10-31 21:52:56,0.351s,PASSED
"verifyElementVisible(findTestObject(path_Dashboard + ""span_Payment""))",Chrome 130.0.0.0,,,2024-10-31 21:52:56,2024-10-31 21:52:56,0.351s,PASSED
"verifyElementVisible(findTestObject(path_Dashboard + ""span_Reporting""))",Chrome 130.0.0.0,,,2024-10-31 21:52:56,2024-10-31 21:52:56,0.345s,PASSED
"verifyElementVisible(findTestObject(path_Dashboard + ""span_User Management""))",Chrome 130.0.0.0,,,2024-10-31 21:52:56,2024-10-31 21:52:57,0.327s,PASSED
"verifyTextPresent(""Velocity Payment System Version 2024-1 - Copyright © 2024 Govolution, LLC"", true)",Chrome 130.0.0.0,,,2024-10-31 21:52:57,2024-10-31 21:52:57,0.343s,PASSED
"verifyElementPresent(findTestObject(path_Dashboard + ""span_CustomerDD""), 30)",Chrome 130.0.0.0,,,2024-10-31 21:52:57,2024-10-31 21:52:57,0.311s,PASSED
"click(findTestObject(path_Dashboard + ""span_User Management""))",Chrome 130.0.0.0,,,2024-10-31 21:52:57,2024-10-31 21:52:58,0.351s,PASSED
"verifyElementPresent(findTestObject(path_Dashboard + ""a_Users""), 30)",Chrome 130.0.0.0,,,2024-10-31 21:52:58,2024-10-31 21:52:58,0.328s,PASSED
"verifyElementVisible(findTestObject(path_Dashboard + ""a_Users""))",Chrome 130.0.0.0,,,2024-10-31 21:52:58,2024-10-31 21:52:58,0.326s,PASSED
"verifyElementPresent(findTestObject(path_Dashboard + ""a_Roles""), 30)",Chrome 130.0.0.0,,,2024-10-31 21:52:58,2024-10-31 21:52:59,0.317s,PASSED
"verifyElementVisible(findTestObject(path_Dashboard + ""a_Roles""))",Chrome 130.0.0.0,,,2024-10-31 21:52:59,2024-10-31 21:52:59,0.321s,PASSED
"verifyElementPresent(findTestObject(path_Dashboard + ""a_Products""), 30)",Chrome 130.0.0.0,,,2024-10-31 21:52:59,2024-10-31 21:52:59,0.314s,PASSED
"verifyElementVisible(findTestObject(path_Dashboard + ""a_Products""))",Chrome 130.0.0.0,,,2024-10-31 21:52:59,2024-10-31 21:53:00,0.326s,PASSED
"verifyElementPresent(findTestObject(path_Dashboard + ""a_AVS Policy""), 30)",Chrome 130.0.0.0,,,2024-10-31 21:53:00,2024-10-31 21:53:00,0.329s,PASSED
"verifyElementVisible(findTestObject(path_Dashboard + ""a_AVS Policy""))",Chrome 130.0.0.0,,,2024-10-31 21:53:00,2024-10-31 21:53:00,0.319s,PASSED
"verifyElementPresent(findTestObject(path_Dashboard + ""a_CVV Policy""), 30)",Chrome 130.0.0.0,,,2024-10-31 21:53:00,2024-10-31 21:53:01,0.320s,PASSED
"verifyElementVisible(findTestObject(path_Dashboard + ""a_CVV Policy""))",Chrome 130.0.0.0,,,2024-10-31 21:53:01,2024-10-31 21:53:01,0.323s,PASSED
"verifyElementPresent(findTestObject(path_Dashboard + ""a_Email Alerts""), 30)",Chrome 130.0.0.0,,,2024-10-31 21:53:01,2024-10-31 21:53:01,0.308s,PASSED
"verifyElementVisible(findTestObject(path_Dashboard + ""a_Email Alerts""))",Chrome 130.0.0.0,,,2024-10-31 21:53:01,2024-10-31 21:53:02,0.322s,PASSED
"click(findTestObject(path_Dashboard + ""span_Payment""))",Chrome 130.0.0.0,,,2024-10-31 21:53:02,2024-10-31 21:53:02,0.342s,PASSED
"verifyElementPresent(findTestObject(path_Dashboard + ""a_New Test VRelay""), 30)",Chrome 130.0.0.0,,,2024-10-31 21:53:02,2024-10-31 21:53:02,0.336s,PASSED
"verifyElementVisible(findTestObject(path_Dashboard + ""a_New Test VRelay""))",Chrome 130.0.0.0,,,2024-10-31 21:53:02,2024-10-31 21:53:03,0.324s,PASSED
"click(findTestObject(path_Dashboard + ""span_Reporting""))",Chrome 130.0.0.0,,,2024-10-31 21:53:03,2024-10-31 21:53:03,0.355s,PASSED
"verifyElementPresent(findTestObject(path_Dashboard + ""a_Operational Reports""), 30)",Chrome 130.0.0.0,,,2024-10-31 21:53:03,2024-10-31 21:53:03,0.335s,PASSED
"verifyElementVisible(findTestObject(path_Dashboard + ""a_Operational Reports""))",Chrome 130.0.0.0,,,2024-10-31 21:53:03,2024-10-31 21:53:04,0.323s,PASSED
"verifyElementPresent(findTestObject(path_Dashboard + ""a_Risk ManagementAudit Reports""), 30)",Chrome 130.0.0.0,,,2024-10-31 21:53:04,2024-10-31 21:53:04,0.326s,PASSED
"verifyElementVisible(findTestObject(path_Dashboard + ""a_Risk ManagementAudit Reports""))",Chrome 130.0.0.0,,,2024-10-31 21:53:04,2024-10-31 21:53:04,0.314s,PASSED
"verifyElementPresent(findTestObject(path_Dashboard + ""a_User Reports""), 30)",Chrome 130.0.0.0,,,2024-10-31 21:53:04,2024-10-31 21:53:05,0.320s,PASSED
"verifyElementVisible(findTestObject(path_Dashboard + ""a_User Reports""))",Chrome 130.0.0.0,,,2024-10-31 21:53:05,2024-10-31 21:53:05,0.329s,PASSED
"verifyElementPresent(findTestObject(path_Dashboard + ""a_All Reports""), 30)",Chrome 130.0.0.0,,,2024-10-31 21:53:05,2024-10-31 21:53:06,1.093s,PASSED
"verifyElementVisible(findTestObject(path_Dashboard + ""a_All Reports""))",Chrome 130.0.0.0,,,2024-10-31 21:53:06,2024-10-31 21:53:06,0.316s,PASSED
"verifyElementPresent(findTestObject(path_Dashboard + ""a_Email Subscription""), 30)",Chrome 130.0.0.0,,,2024-10-31 21:53:06,2024-10-31 21:53:07,0.316s,PASSED
"verifyElementVisible(findTestObject(path_Dashboard + ""a_Email Subscription""))",Chrome 130.0.0.0,,,2024-10-31 21:53:07,2024-10-31 21:53:07,0.321s,PASSED
,,,,,,,
Test Cases/Admin Suite Bootstrap/VT_TestCases/VerifyIssueTransactionsLinks_UI_TC,Chrome 130.0.0.0,,,2024-10-31 21:53:07,2024-10-31 21:53:37,29.989s,PASSED
"path_Dashboard = ""Object Repository/AdminSuiteBootstrap_Pages/Dashboard_Bootstrap/""",Chrome 130.0.0.0,,,2024-10-31 21:53:08,2024-10-31 21:53:08,0.001s,PASSED
"path_VT = ""Object Repository/AdminSuiteBootstrap_Pages/VT_Bootstrap/IssueTransactions/""",Chrome 130.0.0.0,,,2024-10-31 21:53:08,2024-10-31 21:53:08,0.001s,PASSED
adminSuiteBootstrap.loginFunctionality.login_AdminSuite(),Chrome 130.0.0.0,,,2024-10-31 21:53:08,2024-10-31 21:53:16,8.139s,PASSED
"click(findTestObject(path_Dashboard + ""span_Payment""))",Chrome 130.0.0.0,,,2024-10-31 21:53:16,2024-10-31 21:53:23,7.314s,PASSED
"click(findTestObject(path_Dashboard + ""a_New Test VRelay""))",Chrome 130.0.0.0,,,2024-10-31 21:53:23,2024-10-31 21:53:24,0.899s,PASSED
"verifyTextPresent(""Credit Card"", true)",Chrome 130.0.0.0,,,2024-10-31 21:53:24,2024-10-31 21:53:24,0.519s,PASSED
"verifyTextPresent(""On-line Check"", true)",Chrome 130.0.0.0,,,2024-10-31 21:53:24,2024-10-31 21:53:25,0.291s,PASSED
"verifyElementVisible(findTestObject(path_VT + ""a_Issue Transactions""))",Chrome 130.0.0.0,,,2024-10-31 21:53:25,2024-10-31 21:53:25,0.344s,PASSED
"verifyElementPresent(findTestObject(path_VT + ""a_Issue Transactions""), 30)",Chrome 130.0.0.0,,,2024-10-31 21:53:25,2024-10-31 21:53:25,0.311s,PASSED
"verifyElementVisible(findTestObject(path_VT + ""a_Search Transactions""))",Chrome 130.0.0.0,,,2024-10-31 21:53:25,2024-10-31 21:53:26,0.346s,PASSED
"verifyElementPresent(findTestObject(path_VT + ""a_Search Transactions""), 30)",Chrome 130.0.0.0,,,2024-10-31 21:53:26,2024-10-31 21:53:26,0.301s,PASSED
"verifyElementVisible(findTestObject(path_VT + ""button_Authorization  Capture (Sale)""))",Chrome 130.0.0.0,,,2024-10-31 21:53:26,2024-10-31 21:53:26,0.340s,PASSED
"verifyElementPresent(findTestObject(path_VT + ""button_Authorization  Capture (Sale)""), 30)",Chrome 130.0.0.0,,,2024-10-31 21:53:26,2024-10-31 21:53:27,0.305s,PASSED
"verifyElementVisible(findTestObject(path_VT + ""button_Authorization Only""))",Chrome 130.0.0.0,,,2024-10-31 21:53:27,2024-10-31 21:53:27,0.331s,PASSED
"verifyElementPresent(findTestObject(path_VT + ""button_Authorization Only""), 30)",Chrome 130.0.0.0,,,2024-10-31 21:53:27,2024-10-31 21:53:28,0.551s,PASSED
"verifyElementVisible(findTestObject(path_VT + ""button_CCCreditOrVoid-App411""))",Chrome 130.0.0.0,,,2024-10-31 21:53:28,2024-10-31 21:53:28,0.493s,PASSED
"verifyElementPresent(findTestObject(path_VT + ""button_CCCreditOrVoid-App411""), 30)",Chrome 130.0.0.0,,,2024-10-31 21:53:28,2024-10-31 21:53:28,0.309s,PASSED
"verifyElementVisible(findTestObject(path_VT + ""button_Capture an Authorization""))",Chrome 130.0.0.0,,,2024-10-31 21:53:28,2024-10-31 21:53:29,0.326s,PASSED
"verifyElementPresent(findTestObject(path_VT + ""button_Capture an Authorization""), 30)",Chrome 130.0.0.0,,,2024-10-31 21:53:29,2024-10-31 21:53:29,0.300s,PASSED
"verifyElementVisible(findTestObject(path_VT + ""button_Manual Authorization""))",Chrome 130.0.0.0,,,2024-10-31 21:53:29,2024-10-31 21:53:29,0.322s,PASSED
"verifyElementPresent(findTestObject(path_VT + ""button_Manual Authorization""), 30)",Chrome 130.0.0.0,,,2024-10-31 21:53:29,2024-10-31 21:53:30,0.302s,PASSED
"verifyElementVisible(findTestObject(path_VT + ""button_Debit""))",Chrome 130.0.0.0,,,2024-10-31 21:53:30,2024-10-31 21:53:30,0.360s,PASSED
"verifyElementPresent(findTestObject(path_VT + ""button_Debit""), 30)",Chrome 130.0.0.0,,,2024-10-31 21:53:30,2024-10-31 21:53:30,0.374s,PASSED
"click(findTestObject(path_VT + ""button_Authorization Only""))",Chrome 130.0.0.0,,,2024-10-31 21:53:30,2024-10-31 21:53:31,0.545s,PASSED
"verifyElementVisible(findTestObject(path_VT + ""a_KeyboardEntry_Auth""))",Chrome 130.0.0.0,,,2024-10-31 21:53:31,2024-10-31 21:53:31,0.511s,PASSED
