Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Temp,Chrome 116.0.0.0,,,2023-09-11 22:49:44,2023-09-11 22:57:51,8m - 7.447s,FAILED
,,,,,,,
Test Cases/RAD_TestCases/Payments_TestCases/Estimated_Payments/Estimated_Payments_TC,Chrome 116.0.0.0,,,2023-09-11 22:49:44,2023-09-11 22:57:51,8m - 7.038s,FAILED
"resText = ""Fail""",Chrome 116.0.0.0,,,2023-09-11 22:49:45,2023-09-11 22:49:45,0.002s,PASSED
"resColumn = ""Result""",Chrome 116.0.0.0,,,2023-09-11 22:49:45,2023-09-11 22:49:45,0.001s,PASSED
"datCloumn = ""Date""",Chrome 116.0.0.0,,,2023-09-11 22:49:45,2023-09-11 22:49:45,0.001s,PASSED
"fileLoc = ""KatalonData/RADTestData/Payments.xlsx""",Chrome 116.0.0.0,,,2023-09-11 22:49:45,2023-09-11 22:49:45,0.001s,PASSED
"nameSheet = ""Estimated""",Chrome 116.0.0.0,,,2023-09-11 22:49:45,2023-09-11 22:49:45,0.000s,PASSED
"dataFile = ""RADTestData/Payments_Estimated""",Chrome 116.0.0.0,,,2023-09-11 22:49:45,2023-09-11 22:49:45,0.001s,PASSED
"orPath_Landing = ""Object Repository/RAD_Pages/Landing_Page""",Chrome 116.0.0.0,,,2023-09-11 22:49:45,2023-09-11 22:49:45,0.001s,PASSED
"orPath_TaxTypeFilingYear = ""Object Repository/RAD_Pages/TaxTypeFilingYear_Page""",Chrome 116.0.0.0,,,2023-09-11 22:49:45,2023-09-11 22:49:45,0.000s,PASSED
"orPath_Amount = ""Object Repository/RAD_Pages/PaymentAmount_Page""",Chrome 116.0.0.0,,,2023-09-11 22:49:45,2023-09-11 22:49:45,0.000s,PASSED
"orPath_AddressContact = ""Object Repository/RAD_Pages/AddressAndContactInfo_Page""",Chrome 116.0.0.0,,,2023-09-11 22:49:45,2023-09-11 22:49:45,0.002s,PASSED
"orPath_Summary = ""Object Repository/RAD_Pages/Summary_Page""",Chrome 116.0.0.0,,,2023-09-11 22:49:45,2023-09-11 22:49:45,0.001s,PASSED
"orPath_PaymentConfirmation = ""Object Repository/RAD_Pages/PaymentConfirmation_Page""",Chrome 116.0.0.0,,,2023-09-11 22:49:45,2023-09-11 22:49:45,0.001s,PASSED
"orPath_ServiceFeesAccept = ""Object Repository/RAD_Pages/ServiceFeeAccept_Page""",Chrome 116.0.0.0,,,2023-09-11 22:49:45,2023-09-11 22:49:45,0.001s,PASSED
"orPath_PaymentEntry = ""Object Repository/RAD_Pages/PaymentEntry_Page""",Chrome 116.0.0.0,,,2023-09-11 22:49:45,2023-09-11 22:49:45,0.001s,PASSED
ExecuteTC = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 116.0.0.0,,,2023-09-11 22:49:45,2023-09-11 22:49:45,0.002s,PASSED
TaxType = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 116.0.0.0,,,2023-09-11 22:49:45,2023-09-11 22:49:45,0.002s,PASSED
PaymentType = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 116.0.0.0,,,2023-09-11 22:49:45,2023-09-11 22:49:45,0.001s,PASSED
FilingYear = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 116.0.0.0,,,2023-09-11 22:49:45,2023-09-11 22:49:45,0.001s,PASSED
PeriodEndingMonth = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 116.0.0.0,,,2023-09-11 22:49:45,2023-09-11 22:49:45,0.001s,PASSED
numOfRows = findTestData(dataFile).getRowNumbers(),Chrome 116.0.0.0,,,2023-09-11 22:49:45,2023-09-11 22:49:46,0.792s,PASSED
"println(""Number of Records: "" + numOfRows)",Chrome 116.0.0.0,,,2023-09-11 22:49:46,2023-09-11 22:49:46,0.005s,PASSED
"for ([row = 1, row <= numOfRows, (row++)])",Chrome 116.0.0.0,,,2023-09-11 22:49:46,2023-09-11 22:57:51,8m - 5.574s,FAILED
